"Striker","Season","Stadium","Runs","Dismissed","Balls","Run_Out","Bowler","Bowling_Team","Batting_Team","Average","Strike_Rate"
"Ajinkya Rahane",2015,"MA Chidambaram Stadium",23,1,17,0,"All","All","All",23,135.294117647059
"Ajinkya Rahane",2015,"Maharashtra Cricket Association Stadium",42,2,47,0,"All","All","All",21,89.3617021276596
"Ajinkya Rahane",2015,"Sardar Patel Stadium",214,3,160,0,"All","All","All",71.3333333333333,133.75
"Ajinkya Rahane",2015,"Wankhede Stadium",16,1,12,0,"All","All","All",16,133.333333333333
"Ajinkya Rahane",2016,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",61,2,54,0,"All","All","All",30.5,112.962962962963
"Ajinkya Rahane",2016,"Eden Gardens",2,1,6,0,"All","All","All",2,33.3333333333333
"Ajinkya Rahane",2016,"Feroz Shah Kotla",63,0,48,0,"All","All","All",Inf,131.25
"Ajinkya Rahane",2016,"M Chinnaswamy Stadium",74,1,48,0,"All","All","All",74,154.166666666667
"Ajinkya Rahane",2016,"Maharashtra Cricket Association Stadium",184,4,148,1,"All","All","All",46,124.324324324324
"Ajinkya Rahane",2016,"Punjab Cricket Association IS Bindra Stadium",9,1,11,0,"All","All","All",9,81.8181818181818
"Ajinkya Rahane",2016,"Rajiv Gandhi International Stadium",0,1,5,0,"All","All","All",0,0
"Ajinkya Rahane",2016,"Saurashtra Cricket Association Stadium",21,1,17,0,"All","All","All",21,123.529411764706
"Ajinkya Rahane",2016,"Wankhede Stadium",66,0,42,0,"All","All","All",Inf,157.142857142857
"Ajinkya Rahane",2017,"Eden Gardens",11,1,9,0,"All","All","All",11,122.222222222222
"Ajinkya Rahane",2017,"Feroz Shah Kotla",0,1,1,0,"All","All","All",0,0
"Ajinkya Rahane",2017,"Holkar Cricket Stadium",19,1,15,0,"All","All","All",19,126.666666666667
"Ajinkya Rahane",2017,"M Chinnaswamy Stadium",30,1,25,0,"All","All","All",30,120
"Ajinkya Rahane",2017,"Maharashtra Cricket Association Stadium",162,6,137,0,"All","All","All",27,118.248175182482
"Ajinkya Rahane",2017,"Rajiv Gandhi International Stadium",66,2,58,0,"All","All","All",33,113.793103448276
"Ajinkya Rahane",2017,"Saurashtra Cricket Association Stadium",0,1,3,0,"All","All","All",0,0
"Ajinkya Rahane",2017,"Wankhede Stadium",94,2,75,0,"All","All","All",47,125.333333333333
"Ajinkya Rahane",2018,"Eden Gardens",57,2,53,0,"All","All","All",28.5,107.547169811321
"Ajinkya Rahane",2018,"Holkar Cricket Stadium",5,1,7,0,"All","All","All",5,71.4285714285714
"Ajinkya Rahane",2018,"M Chinnaswamy Stadium",36,1,20,0,"All","All","All",36,180
"Ajinkya Rahane",2018,"Maharashtra Cricket Association Stadium",16,1,11,0,"All","All","All",16,145.454545454545
"Ajinkya Rahane",2018,"Rajiv Gandhi International Stadium",13,1,13,0,"All","All","All",13,100
"Ajinkya Rahane",2018,"Sawai Mansingh Stadium",206,6,173,0,"All","All","All",34.3333333333333,119.075144508671
"Ajinkya Rahane",2018,"Wankhede Stadium",37,1,36,0,"All","All","All",37,102.777777777778
"Ajinkya Rahane",2019,"Eden Gardens",34,1,21,0,"All","All","All",34,161.904761904762
"Ajinkya Rahane",2019,"Feroz Shah Kotla",2,1,4,0,"All","All","All",2,50
"Ajinkya Rahane",2019,"MA Chidambaram Stadium",0,1,2,0,"All","All","All",0,0
"Ajinkya Rahane",2019,"Punjab Cricket Association IS Bindra Stadium",26,1,21,0,"All","All","All",26,123.809523809524
"Ajinkya Rahane",2019,"Rajiv Gandhi International Stadium",70,1,49,0,"All","All","All",70,142.857142857143
"Ajinkya Rahane",2019,"Sawai Mansingh Stadium",224,6,167,0,"All","All","All",37.3333333333333,134.131736526946
"Ajinkya Rahane",2019,"Wankhede Stadium",37,1,21,0,"All","All","All",37,176.190476190476
"Ajinkya Rahane",2020,"Dubai International Cricket Stadium",30,4,35,0,"All","All","All",7.5,85.7142857142857
"Ajinkya Rahane",2020,"Sharjah Cricket Stadium",8,1,10,0,"All","All","All",8,80
"Ajinkya Rahane",2020,"Zayed Cricket Stadium",75,3,62,0,"All","All","All",25,120.967741935484
"Ajinkya Rahane",2021,"Wankhede Stadium",8,1,8,0,"All","All","All",8,100
"Ajinkya Rahane",2022,"Brabourne Stadium",8,1,14,0,"All","All","All",8,57.1428571428571
"Ajinkya Rahane",2022,"Dr DY Patil Sports Academy",34,2,34,0,"All","All","All",17,100
"Ajinkya Rahane",2022,"Maharashtra Cricket Association Stadium",35,2,35,0,"All","All","All",17.5,100
"Ajinkya Rahane",2022,"Wankhede Stadium",56,2,45,0,"All","All","All",28,124.444444444444
"Ajit Agarkar",2008,"Eden Gardens",7,2,8,1,"All","All","All",3.5,87.5
"Ajit Agarkar",2008,"MA Chidambaram Stadium",11,1,9,0,"All","All","All",11,122.222222222222
"Ajit Agarkar",2008,"Punjab Cricket Association Stadium",1,0,2,0,"All","All","All",Inf,50
"Ajit Agarkar",2008,"Sawai Mansingh Stadium",20,1,13,0,"All","All","All",20,153.846153846154
"Ajit Agarkar",2008,"Wankhede Stadium",15,1,14,0,"All","All","All",15,107.142857142857
"Ajit Agarkar",2009,"Kingsmead",19,0,24,0,"All","All","All",Inf,79.1666666666667
"Ajit Agarkar",2009,"New Wanderers Stadium",39,1,29,0,"All","All","All",39,134.48275862069
"Ajit Agarkar",2009,"Newlands",8,1,4,1,"All","All","All",8,200
"Ajit Agarkar",2010,"Eden Gardens",8,0,5,0,"All","All","All",Inf,160
"Ajit Agarkar",2010,"Feroz Shah Kotla",17,1,13,0,"All","All","All",17,130.769230769231
"Ajit Agarkar",2010,"M Chinnaswamy Stadium",6,0,6,0,"All","All","All",Inf,100
"Ajit Agarkar",2010,"MA Chidambaram Stadium",9,0,5,0,"All","All","All",Inf,180
"Ajit Agarkar",2011,"Wankhede Stadium",7,0,6,0,"All","All","All",Inf,116.666666666667
"Ajit Agarkar",2013,"Feroz Shah Kotla",12,1,16,0,"All","All","All",12,75
"Ajit Chandila",2012,"Rajiv Gandhi International Stadium",0,0,1,0,"All","All","All",NA,0
"Ajit Chandila",2013,"M Chinnaswamy Stadium",4,0,6,0,"All","All","All",Inf,66.6666666666667
"Akash Deep",2022,"Dr DY Patil Sports Academy",0,1,2,0,"All","All","All",0,0
"Akila Dananjaya",2018,"Wankhede Stadium",4,0,5,0,"All","All","All",Inf,80
"Akshath Reddy",2012,"Rajiv Gandhi International Stadium",73,3,59,0,"All","All","All",24.3333333333333,123.728813559322
"Akshath Reddy",2013,"Feroz Shah Kotla",1,1,8,1,"All","All","All",1,12.5
"Akshath Reddy",2013,"M Chinnaswamy Stadium",12,1,11,0,"All","All","All",12,109.090909090909
"Akshath Reddy",2013,"Rajiv Gandhi International Stadium",76,4,77,0,"All","All","All",19,98.7012987012987
"Akshath Reddy",2013,"Sawai Mansingh Stadium",2,1,5,0,"All","All","All",2,40
"Akshdeep Nath",2016,"M Chinnaswamy Stadium",3,1,6,0,"All","All","All",3,50
"Akshdeep Nath",2016,"Saurashtra Cricket Association Stadium",5,1,10,0,"All","All","All",5,50
"Akshdeep Nath",2016,"Wankhede Stadium",12,1,11,0,"All","All","All",12,109.090909090909
"Akshdeep Nath",2017,"Saurashtra Cricket Association Stadium",0,1,1,0,"All","All","All",0,0
"Akshdeep Nath",2018,"Sawai Mansingh Stadium",9,1,13,0,"All","All","All",9,69.2307692307692
"Akshdeep Nath",2019,"Eden Gardens",13,1,15,0,"All","All","All",13,86.6666666666667
"Akshdeep Nath",2019,"M Chinnaswamy Stadium",46,3,39,0,"All","All","All",15.3333333333333,117.948717948718
"Akshdeep Nath",2019,"Wankhede Stadium",2,1,3,0,"All","All","All",2,66.6666666666667
"Albie Morkel",2008,"Dr DY Patil Sports Academy",16,1,13,0,"All","All","All",16,123.076923076923
"Albie Morkel",2008,"Feroz Shah Kotla",30,1,15,1,"All","All","All",30,200
"Albie Morkel",2008,"MA Chidambaram Stadium",136,3,86,0,"All","All","All",45.3333333333333,158.139534883721
"Albie Morkel",2008,"Rajiv Gandhi International Stadium",12,0,12,0,"All","All","All",Inf,100
"Albie Morkel",2008,"Sawai Mansingh Stadium",42,1,33,0,"All","All","All",42,127.272727272727
"Albie Morkel",2008,"Wankhede Stadium",5,1,4,0,"All","All","All",5,125
"Albie Morkel",2009,"Buffalo Park",4,0,5,0,"All","All","All",Inf,80
"Albie Morkel",2009,"Kingsmead",35,2,28,0,"All","All","All",17.5,125
"Albie Morkel",2009,"New Wanderers Stadium",26,1,21,0,"All","All","All",26,123.809523809524
"Albie Morkel",2009,"St George's Park",5,1,3,0,"All","All","All",5,166.666666666667
"Albie Morkel",2009,"SuperSport Park",27,0,13,0,"All","All","All",Inf,207.692307692308
"Albie Morkel",2010,"Dr DY Patil Sports Academy",19,1,10,0,"All","All","All",19,190
"Albie Morkel",2010,"Feroz Shah Kotla",0,1,3,0,"All","All","All",0,0
"Albie Morkel",2010,"Himachal Pradesh Cricket Association Stadium",14,0,8,0,"All","All","All",Inf,175
"Albie Morkel",2010,"M Chinnaswamy Stadium",19,1,19,0,"All","All","All",19,100
"Albie Morkel",2010,"MA Chidambaram Stadium",118,3,79,1,"All","All","All",39.3333333333333,149.367088607595
"Albie Morkel",2010,"Sardar Patel Stadium",28,1,12,0,"All","All","All",28,233.333333333333
"Albie Morkel",2011,"Eden Gardens",30,0,30,0,"All","All","All",Inf,100
"Albie Morkel",2011,"M Chinnaswamy Stadium",5,1,9,0,"All","All","All",5,55.5555555555556
"Albie Morkel",2011,"MA Chidambaram Stadium",58,3,41,0,"All","All","All",19.3333333333333,141.463414634146
"Albie Morkel",2011,"Nehru Stadium",9,0,4,0,"All","All","All",Inf,225
"Albie Morkel",2011,"Sawai Mansingh Stadium",5,0,4,0,"All","All","All",Inf,125
"Albie Morkel",2011,"Wankhede Stadium",31,1,14,0,"All","All","All",31,221.428571428571
"Albie Morkel",2012,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",2,0,3,0,"All","All","All",Inf,66.6666666666667
"Albie Morkel",2012,"Feroz Shah Kotla",2,0,3,0,"All","All","All",Inf,66.6666666666667
"Albie Morkel",2012,"Himachal Pradesh Cricket Association Stadium",14,1,8,0,"All","All","All",14,175
