"Bowler","Season","Striker","Stadium","Runs","Wickets","Balls","Bowling_Team","Batting_Team","Average","Economy"
"Bhargav Bhatt",2013,"Irfan Pathan","Feroz Shah Kotla",1,0,1,"All","All",Inf,6
"Bhargav Bhatt",2013,"Jacques Kallis","Eden Gardens",14,0,14,"All","All",Inf,6
"Bhargav Bhatt",2013,"Johan Botha","Feroz Shah Kotla",1,1,2,"All","All",1,3
"Bhargav Bhatt",2013,"Manprit Juneja","Feroz Shah Kotla",2,0,4,"All","All",Inf,3
"Bhargav Bhatt",2013,"Manvinder Bisla","Eden Gardens",7,0,4,"All","All",Inf,10.5
"Bhuvneshwar Kumar",2011,"Adam Gilchrist","Punjab Cricket Association Stadium",1,0,3,"All","All",Inf,2
"Bhuvneshwar Kumar",2011,"Dan Christian","Rajiv Gandhi International Stadium",6,0,3,"All","All",Inf,12
"Bhuvneshwar Kumar",2011,"David Hussey","Punjab Cricket Association Stadium",1,1,2,"All","All",1,3
"Bhuvneshwar Kumar",2011,"Dinesh Karthik","Punjab Cricket Association Stadium",7,0,6,"All","All",Inf,7
"Bhuvneshwar Kumar",2011,"Dwaraka Ravi Teja","Rajiv Gandhi International Stadium",8,0,6,"All","All",Inf,8
"Bhuvneshwar Kumar",2011,"Gautam Gambhir","Dr DY Patil Sports Academy",9,0,6,"All","All",Inf,9
"Bhuvneshwar Kumar",2011,"Jean-Paul Duminy","Rajiv Gandhi International Stadium",6,0,3,"All","All",Inf,12
"Bhuvneshwar Kumar",2011,"Mandeep Singh","Punjab Cricket Association Stadium",1,0,2,"All","All",Inf,3
"Bhuvneshwar Kumar",2011,"Manoj Tiwary","Dr DY Patil Sports Academy",1,1,6,"All","All",1,1
"Bhuvneshwar Kumar",2011,"Paul Valthaty","Punjab Cricket Association Stadium",4,0,3,"All","All",Inf,8
"Bhuvneshwar Kumar",2011,"Shaun Marsh","Punjab Cricket Association Stadium",0,1,2,"All","All",0,0
"Bhuvneshwar Kumar",2011,"Shikhar Dhawan","Dr DY Patil Sports Academy",7,0,8,"All","All",Inf,5.25
"Bhuvneshwar Kumar",2011,"Shikhar Dhawan","Rajiv Gandhi International Stadium",4,0,6,"All","All",Inf,4
"Bhuvneshwar Kumar",2011,"Sunny Sohal","Dr DY Patil Sports Academy",3,0,4,"All","All",Inf,4.5
"Bhuvneshwar Kumar",2011,"Yusuf Pathan","Dr DY Patil Sports Academy",9,0,6,"All","All",Inf,9
"Bhuvneshwar Kumar",2012,"AB de Villiers","M Chinnaswamy Stadium",6,0,3,"All","All",Inf,12
"Bhuvneshwar Kumar",2012,"AB de Villiers","Subrata Roy Sahara Stadium",0,0,1,"All","All",NA,0
"Bhuvneshwar Kumar",2012,"Ajinkya Rahane","Sawai Mansingh Stadium",17,0,12,"All","All",Inf,8.5
"Bhuvneshwar Kumar",2012,"Ajinkya Rahane","Subrata Roy Sahara Stadium",0,1,3,"All","All",0,0
"Bhuvneshwar Kumar",2012,"Ambati Rayudu","Subrata Roy Sahara Stadium",1,1,2,"All","All",1,3
"Bhuvneshwar Kumar",2012,"Ashok Menaria","Subrata Roy Sahara Stadium",2,0,3,"All","All",Inf,4
"Bhuvneshwar Kumar",2012,"Brad Hodge","Sawai Mansingh Stadium",2,0,2,"All","All",Inf,6
"Bhuvneshwar Kumar",2012,"Brendon McCullum","Eden Gardens",4,0,6,"All","All",Inf,4
"Bhuvneshwar Kumar",2012,"Brendon McCullum","Subrata Roy Sahara Stadium",5,0,6,"All","All",Inf,5
"Bhuvneshwar Kumar",2012,"Cameron White","Barabati Stadium",17,0,12,"All","All",Inf,8.5
"Bhuvneshwar Kumar",2012,"Cameron White","Subrata Roy Sahara Stadium",15,0,10,"All","All",Inf,9
"Bhuvneshwar Kumar",2012,"Chris Gayle","M Chinnaswamy Stadium",7,0,10,"All","All",Inf,4.2
"Bhuvneshwar Kumar",2012,"Chris Gayle","Subrata Roy Sahara Stadium",24,0,8,"All","All",Inf,18
"Bhuvneshwar Kumar",2012,"Debabrata Das","Eden Gardens",8,0,8,"All","All",Inf,6
"Bhuvneshwar Kumar",2012,"Dinesh Karthik","Subrata Roy Sahara Stadium",2,0,3,"All","All",Inf,4
"Bhuvneshwar Kumar",2012,"Dinesh Karthik","Wankhede Stadium",2,0,3,"All","All",Inf,4
"Bhuvneshwar Kumar",2012,"Faf du Plessis","MA Chidambaram Stadium",20,0,9,"All","All",Inf,13.3333333333333
"Bhuvneshwar Kumar",2012,"Gautam Gambhir","Eden Gardens",13,0,6,"All","All",Inf,13
"Bhuvneshwar Kumar",2012,"Jacques Kallis","Subrata Roy Sahara Stadium",5,0,6,"All","All",Inf,5
"Bhuvneshwar Kumar",2012,"James Franklin","Subrata Roy Sahara Stadium",1,1,5,"All","All",1,1.2
"Bhuvneshwar Kumar",2012,"James Franklin","Wankhede Stadium",11,0,7,"All","All",Inf,9.42857142857143
"Bhuvneshwar Kumar",2012,"Jean-Paul Duminy","Subrata Roy Sahara Stadium",2,0,2,"All","All",Inf,6
"Bhuvneshwar Kumar",2012,"Kumar Sangakkara","Barabati Stadium",4,0,9,"All","All",Inf,2.66666666666667
"Bhuvneshwar Kumar",2012,"Kumar Sangakkara","Subrata Roy Sahara Stadium",6,0,3,"All","All",Inf,12
"Bhuvneshwar Kumar",2012,"Laxmi Shukla","Eden Gardens",0,1,1,"All","All",0,0
"Bhuvneshwar Kumar",2012,"Manoj Tiwary","Subrata Roy Sahara Stadium",2,0,2,"All","All",Inf,6
"Bhuvneshwar Kumar",2012,"Mayank Agarwal","M Chinnaswamy Stadium",1,0,1,"All","All",Inf,6
"Bhuvneshwar Kumar",2012,"Parthiv Patel","Subrata Roy Sahara Stadium",9,1,7,"All","All",9,7.71428571428572
"Bhuvneshwar Kumar",2012,"Rahul Dravid","Sawai Mansingh Stadium",5,0,5,"All","All",Inf,6
"Bhuvneshwar Kumar",2012,"Rahul Dravid","Subrata Roy Sahara Stadium",3,0,5,"All","All",Inf,3.6
"Bhuvneshwar Kumar",2012,"Rohit Sharma","Subrata Roy Sahara Stadium",1,0,1,"All","All",Inf,6
"Bhuvneshwar Kumar",2012,"S Badrinath","MA Chidambaram Stadium",17,0,9,"All","All",Inf,11.3333333333333
"Bhuvneshwar Kumar",2012,"Sachin Tendulkar","Subrata Roy Sahara Stadium",4,0,6,"All","All",Inf,4
"Bhuvneshwar Kumar",2012,"Saurabh Tiwary","M Chinnaswamy Stadium",5,0,3,"All","All",Inf,10
"Bhuvneshwar Kumar",2012,"Saurabh Tiwary","Subrata Roy Sahara Stadium",10,0,7,"All","All",Inf,8.57142857142857
"Bhuvneshwar Kumar",2012,"Shakib Al Hasan","Subrata Roy Sahara Stadium",11,1,9,"All","All",11,7.33333333333333
"Bhuvneshwar Kumar",2012,"Shane Watson","Sawai Mansingh Stadium",9,0,5,"All","All",Inf,10.8
"Bhuvneshwar Kumar",2012,"Shane Watson","Subrata Roy Sahara Stadium",12,0,7,"All","All",Inf,10.2857142857143
"Bhuvneshwar Kumar",2012,"Shikhar Dhawan","Barabati Stadium",1,1,3,"All","All",1,2
"Bhuvneshwar Kumar",2012,"Shikhar Dhawan","Subrata Roy Sahara Stadium",2,0,2,"All","All",Inf,6
"Bhuvneshwar Kumar",2012,"Suryakumar Yadav","Wankhede Stadium",0,0,2,"All","All",NA,0
"Bhuvneshwar Kumar",2012,"Thisara Perera","Subrata Roy Sahara Stadium",0,0,1,"All","All",NA,0
"Bhuvneshwar Kumar",2012,"Tillakaratne Dilshan","Subrata Roy Sahara Stadium",6,0,8,"All","All",Inf,4.5
"Bhuvneshwar Kumar",2012,"Virat Kohli","M Chinnaswamy Stadium",8,0,7,"All","All",Inf,6.85714285714286
"Bhuvneshwar Kumar",2012,"Yusuf Pathan","Eden Gardens",1,1,3,"All","All",1,2
"Bhuvneshwar Kumar",2012,"Yusuf Pathan","Subrata Roy Sahara Stadium",0,0,1,"All","All",NA,0
"Bhuvneshwar Kumar",2013,"AB de Villiers","M Chinnaswamy Stadium",5,0,2,"All","All",Inf,15
"Bhuvneshwar Kumar",2013,"AB de Villiers","Subrata Roy Sahara Stadium",3,0,2,"All","All",Inf,9
"Bhuvneshwar Kumar",2013,"Adam Gilchrist","Punjab Cricket Association Stadium",4,1,3,"All","All",4,8
"Bhuvneshwar Kumar",2013,"Adam Gilchrist","Subrata Roy Sahara Stadium",14,0,6,"All","All",Inf,14
"Bhuvneshwar Kumar",2013,"Ajinkya Rahane","Sawai Mansingh Stadium",5,1,4,"All","All",5,7.5
"Bhuvneshwar Kumar",2013,"Ajinkya Rahane","Subrata Roy Sahara Stadium",6,0,3,"All","All",Inf,12
"Bhuvneshwar Kumar",2013,"Akshath Reddy","Rajiv Gandhi International Stadium",7,0,7,"All","All",Inf,6
"Bhuvneshwar Kumar",2013,"Albie Morkel","MA Chidambaram Stadium",4,0,4,"All","All",Inf,6
"Bhuvneshwar Kumar",2013,"Ambati Rayudu","Subrata Roy Sahara Stadium",2,0,2,"All","All",Inf,6
"Bhuvneshwar Kumar",2013,"Ashish Reddy","Rajiv Gandhi International Stadium",1,0,1,"All","All",Inf,6
"Bhuvneshwar Kumar",2013,"Azhar Mahmood","Punjab Cricket Association Stadium",0,0,3,"All","All",NA,0
"Bhuvneshwar Kumar",2013,"Bharat Chipli","Subrata Roy Sahara Stadium",2,0,2,"All","All",Inf,6
"Bhuvneshwar Kumar",2013,"Biplab Samantray","Subrata Roy Sahara Stadium",1,0,1,"All","All",Inf,6
"Bhuvneshwar Kumar",2013,"Brad Hodge","Sawai Mansingh Stadium",3,0,2,"All","All",Inf,9
"Bhuvneshwar Kumar",2013,"Brad Hodge","Subrata Roy Sahara Stadium",15,0,7,"All","All",Inf,12.8571428571429
"Bhuvneshwar Kumar",2013,"Cameron White","Subrata Roy Sahara Stadium",0,1,1,"All","All",0,0
"Bhuvneshwar Kumar",2013,"Chidhambaram Gautam","Subrata Roy Sahara Stadium",10,0,5,"All","All",Inf,12
"Bhuvneshwar Kumar",2013,"Chris Gayle","M Chinnaswamy Stadium",11,0,7,"All","All",Inf,9.42857142857143
"Bhuvneshwar Kumar",2013,"Chris Gayle","Subrata Roy Sahara Stadium",9,0,9,"All","All",Inf,6
"Bhuvneshwar Kumar",2013,"Chris Morris","MA Chidambaram Stadium",2,0,2,"All","All",Inf,6
"Bhuvneshwar Kumar",2013,"David Miller","Punjab Cricket Association Stadium",3,0,3,"All","All",Inf,6
"Bhuvneshwar Kumar",2013,"David Warner","Shaheed Veer Narayan Singh International Stadium",1,0,2,"All","All",Inf,3
"Bhuvneshwar Kumar",2013,"David Warner","Subrata Roy Sahara Stadium",1,0,3,"All","All",Inf,2
"Bhuvneshwar Kumar",2013,"Debabrata Das","JSCA International Stadium Complex",6,0,4,"All","All",Inf,9
"Bhuvneshwar Kumar",2013,"Dinesh Karthik","Subrata Roy Sahara Stadium",1,0,3,"All","All",Inf,2
"Bhuvneshwar Kumar",2013,"Dinesh Karthik","Wankhede Stadium",6,0,4,"All","All",Inf,9
"Bhuvneshwar Kumar",2013,"Dwaraka Ravi Teja","Rajiv Gandhi International Stadium",1,0,1,"All","All",Inf,6
"Bhuvneshwar Kumar",2013,"Gautam Gambhir","JSCA International Stadium Complex",10,0,7,"All","All",Inf,8.57142857142857
"Bhuvneshwar Kumar",2013,"Gautam Gambhir","Subrata Roy Sahara Stadium",7,0,6,"All","All",Inf,7
"Bhuvneshwar Kumar",2013,"Hanuma Vihari","Rajiv Gandhi International Stadium",3,1,6,"All","All",3,3
"Bhuvneshwar Kumar",2013,"Hanuma Vihari","Subrata Roy Sahara Stadium",1,1,6,"All","All",1,1
"Bhuvneshwar Kumar",2013,"Irfan Pathan","Subrata Roy Sahara Stadium",2,0,4,"All","All",Inf,3
"Bhuvneshwar Kumar",2013,"Jacques Kallis","JSCA International Stadium Complex",0,0,3,"All","All",NA,0
"Bhuvneshwar Kumar",2013,"Jacques Kallis","Subrata Roy Sahara Stadium",1,0,1,"All","All",Inf,6
"Bhuvneshwar Kumar",2013,"James Faulkner","Subrata Roy Sahara Stadium",13,0,5,"All","All",Inf,15.6
"Bhuvneshwar Kumar",2013,"Karn Sharma","Subrata Roy Sahara Stadium",4,0,5,"All","All",Inf,4.8
"Bhuvneshwar Kumar",2013,"Kedar Jadhav","Shaheed Veer Narayan Singh International Stadium",5,0,4,"All","All",Inf,7.5
"Bhuvneshwar Kumar",2013,"Kusal Perera","Subrata Roy Sahara Stadium",0,1,1,"All","All",0,0
"Bhuvneshwar Kumar",2013,"MS Dhoni","Subrata Roy Sahara Stadium",6,0,3,"All","All",Inf,12
"Bhuvneshwar Kumar",2013,"Mahela Jayawardene","Shaheed Veer Narayan Singh International Stadium",11,0,10,"All","All",Inf,6.6
"Bhuvneshwar Kumar",2013,"Mahela Jayawardene","Subrata Roy Sahara Stadium",4,0,3,"All","All",Inf,8
"Bhuvneshwar Kumar",2013,"Manan Vohra","Subrata Roy Sahara Stadium",1,0,5,"All","All",Inf,1.2
"Bhuvneshwar Kumar",2013,"Mandeep Singh","Punjab Cricket Association Stadium",24,0,15,"All","All",Inf,9.6
"Bhuvneshwar Kumar",2013,"Mandeep Singh","Subrata Roy Sahara Stadium",1,0,1,"All","All",Inf,6
"Bhuvneshwar Kumar",2013,"Manoj Tiwary","JSCA International Stadium Complex",0,1,1,"All","All",0,0
"Bhuvneshwar Kumar",2013,"Manoj Tiwary","Subrata Roy Sahara Stadium",6,0,4,"All","All",Inf,9
"Bhuvneshwar Kumar",2013,"Manvinder Bisla","JSCA International Stadium Complex",1,0,2,"All","All",Inf,3
"Bhuvneshwar Kumar",2013,"Manvinder Bisla","Subrata Roy Sahara Stadium",5,1,5,"All","All",5,6
"Bhuvneshwar Kumar",2013,"Moises Henriques","Subrata Roy Sahara Stadium",4,0,4,"All","All",Inf,6
"Bhuvneshwar Kumar",2013,"Murali Vijay","MA Chidambaram Stadium",3,0,6,"All","All",Inf,3
"Bhuvneshwar Kumar",2013,"Parthiv Patel","Rajiv Gandhi International Stadium",1,0,5,"All","All",Inf,1.2
"Bhuvneshwar Kumar",2013,"Parthiv Patel","Subrata Roy Sahara Stadium",11,1,8,"All","All",11,8.25
"Bhuvneshwar Kumar",2013,"Quinton de Kock","Subrata Roy Sahara Stadium",1,0,3,"All","All",Inf,2
"Bhuvneshwar Kumar",2013,"Rahul Dravid","Sawai Mansingh Stadium",17,0,12,"All","All",Inf,8.5
"Bhuvneshwar Kumar",2013,"Rahul Dravid","Subrata Roy Sahara Stadium",7,0,8,"All","All",Inf,5.25
"Bhuvneshwar Kumar",2013,"Rajat Bhatia","JSCA International Stadium Complex",3,0,5,"All","All",Inf,3.6
"Bhuvneshwar Kumar",2013,"Rajat Bhatia","Subrata Roy Sahara Stadium",0,0,1,"All","All",NA,0
"Bhuvneshwar Kumar",2013,"Ricky Ponting","Wankhede Stadium",8,0,6,"All","All",Inf,8
"Bhuvneshwar Kumar",2013,"Rohit Sharma","Subrata Roy Sahara Stadium",6,0,4,"All","All",Inf,9
"Bhuvneshwar Kumar",2013,"Rohit Sharma","Wankhede Stadium",2,0,2,"All","All",Inf,6
"Bhuvneshwar Kumar",2013,"Ryan ten Doeschate","Subrata Roy Sahara Stadium",6,1,5,"All","All",6,7.2
"Bhuvneshwar Kumar",2013,"S Badrinath","MA Chidambaram Stadium",2,0,4,"All","All",Inf,3
"Bhuvneshwar Kumar",2013,"S Badrinath","Subrata Roy Sahara Stadium",3,0,3,"All","All",Inf,6
"Bhuvneshwar Kumar",2013,"Sachin Tendulkar","Subrata Roy Sahara Stadium",3,0,3,"All","All",Inf,6
"Bhuvneshwar Kumar",2013,"Sanju Samson","Sawai Mansingh Stadium",1,0,2,"All","All",Inf,3
"Bhuvneshwar Kumar",2013,"Saurabh Tiwary","Subrata Roy Sahara Stadium",4,0,3,"All","All",Inf,8
"Bhuvneshwar Kumar",2013,"Srikkanth Anirudha","MA Chidambaram Stadium",0,1,2,"All","All",0,0
"Bhuvneshwar Kumar",2013,"Stuart Binny","Sawai Mansingh Stadium",12,0,4,"All","All",Inf,18
"Bhuvneshwar Kumar",2013,"Suresh Raina","MA Chidambaram Stadium",1,1,6,"All","All",1,1
"Bhuvneshwar Kumar",2013,"Suresh Raina","Subrata Roy Sahara Stadium",14,0,10,"All","All",Inf,8.4
"Bhuvneshwar Kumar",2013,"Thisara Perera","Rajiv Gandhi International Stadium",4,0,4,"All","All",Inf,6
"Bhuvneshwar Kumar",2013,"Tillakaratne Dilshan","M Chinnaswamy Stadium",7,0,15,"All","All",Inf,2.8
"Bhuvneshwar Kumar",2013,"Umesh Yadav","Subrata Roy Sahara Stadium",2,0,3,"All","All",Inf,4
"Bhuvneshwar Kumar",2013,"Unmukt Chand","Shaheed Veer Narayan Singh International Stadium",0,0,2,"All","All",NA,0
"Bhuvneshwar Kumar",2013,"Virender Sehwag","Shaheed Veer Narayan Singh International Stadium",13,0,6,"All","All",Inf,13
"Bhuvneshwar Kumar",2013,"Virender Sehwag","Subrata Roy Sahara Stadium",5,0,4,"All","All",Inf,7.5
"Bhuvneshwar Kumar",2013,"Wriddhiman Saha","Subrata Roy Sahara Stadium",1,0,8,"All","All",Inf,0.75
"Bhuvneshwar Kumar",2013,"Yusuf Pathan","JSCA International Stadium Complex",2,0,2,"All","All",Inf,6
"Bhuvneshwar Kumar",2013,"Yusuf Pathan","Subrata Roy Sahara Stadium",0,1,2,"All","All",0,0
"Bhuvneshwar Kumar",2014,"AB de Villiers","M Chinnaswamy Stadium",9,0,6,"All","All",Inf,9
"Bhuvneshwar Kumar",2014,"AB de Villiers","Rajiv Gandhi International Stadium",6,1,4,"All","All",6,9
"Bhuvneshwar Kumar",2014,"Ajinkya Rahane","Sardar Patel Stadium",0,1,3,"All","All",0,0
"Bhuvneshwar Kumar",2014,"Ajinkya Rahane","Sheikh Zayed Stadium",9,0,11,"All","All",Inf,4.90909090909091
"Bhuvneshwar Kumar",2014,"Ambati Rayudu","Dubai International Cricket Stadium",5,0,3,"All","All",Inf,10
"Bhuvneshwar Kumar",2014,"Ambati Rayudu","Rajiv Gandhi International Stadium",14,0,12,"All","All",Inf,7
"Bhuvneshwar Kumar",2014,"Ben Dunk","Dubai International Cricket Stadium",1,0,6,"All","All",Inf,1
"Bhuvneshwar Kumar",2014,"Brendon McCullum","Sharjah Cricket Stadium",6,0,7,"All","All",Inf,5.14285714285714
"Bhuvneshwar Kumar",2014,"Cheteshwar Pujara","Sharjah Cricket Stadium",1,0,6,"All","All",Inf,1
"Bhuvneshwar Kumar",2014,"Chidhambaram Gautam","Dubai International Cricket Stadium",4,0,2,"All","All",Inf,12
"Bhuvneshwar Kumar",2014,"Chidhambaram Gautam","Rajiv Gandhi International Stadium",0,1,2,"All","All",0,0
"Bhuvneshwar Kumar",2014,"Chris Gayle","M Chinnaswamy Stadium",1,0,2,"All","All",Inf,3
"Bhuvneshwar Kumar",2014,"Chris Gayle","Rajiv Gandhi International Stadium",5,0,5,"All","All",Inf,6
"Bhuvneshwar Kumar",2014,"Corey Anderson","Dubai International Cricket Stadium",2,0,4,"All","All",Inf,3
"Bhuvneshwar Kumar",2014,"David Hussey","JSCA International Stadium Complex",3,0,4,"All","All",Inf,4.5
"Bhuvneshwar Kumar",2014,"David Miller","Rajiv Gandhi International Stadium",3,0,4,"All","All",Inf,4.5
"Bhuvneshwar Kumar",2014,"David Miller","Sharjah Cricket Stadium",1,1,2,"All","All",1,3
"Bhuvneshwar Kumar",2014,"Dhawal Kulkarni","Sardar Patel Stadium",1,0,2,"All","All",Inf,3
"Bhuvneshwar Kumar",2014,"Dinesh Karthik","Feroz Shah Kotla",6,0,5,"All","All",Inf,7.2
"Bhuvneshwar Kumar",2014,"Dwayne Smith","JSCA International Stadium Complex",14,0,8,"All","All",Inf,10.5
"Bhuvneshwar Kumar",2014,"Dwayne Smith","Sharjah Cricket Stadium",11,1,7,"All","All",11,9.42857142857143
"Bhuvneshwar Kumar",2014,"Faf du Plessis","JSCA International Stadium Complex",6,0,4,"All","All",Inf,9
"Bhuvneshwar Kumar",2014,"Faf du Plessis","Sharjah Cricket Stadium",0,1,1,"All","All",0,0
"Bhuvneshwar Kumar",2014,"Gautam Gambhir","Eden Gardens",6,0,6,"All","All",Inf,6
"Bhuvneshwar Kumar",2014,"Gautam Gambhir","Rajiv Gandhi International Stadium",5,0,5,"All","All",Inf,6
"Bhuvneshwar Kumar",2014,"George Bailey","Rajiv Gandhi International Stadium",7,0,2,"All","All",Inf,21
"Bhuvneshwar Kumar",2014,"George Bailey","Sharjah Cricket Stadium",4,1,2,"All","All",4,12
"Bhuvneshwar Kumar",2014,"Glenn Maxwell","Rajiv Gandhi International Stadium",5,0,4,"All","All",Inf,7.5
"Bhuvneshwar Kumar",2014,"Glenn Maxwell","Sharjah Cricket Stadium",2,0,4,"All","All",Inf,3
"Bhuvneshwar Kumar",2014,"Harbhajan Singh","Dubai International Cricket Stadium",2,1,3,"All","All",2,4
"Bhuvneshwar Kumar",2014,"James Faulkner","Sardar Patel Stadium",0,1,1,"All","All",0,0
"Bhuvneshwar Kumar",2014,"James Faulkner","Sheikh Zayed Stadium",8,0,2,"All","All",Inf,24
"Bhuvneshwar Kumar",2014,"Jean-Paul Duminy","Dubai International Cricket Stadium",8,0,3,"All","All",Inf,16
"Bhuvneshwar Kumar",2014,"Jean-Paul Duminy","Feroz Shah Kotla",1,1,2,"All","All",1,3
"Bhuvneshwar Kumar",2014,"Kane Richardson","Sardar Patel Stadium",1,1,2,"All","All",1,3
"Bhuvneshwar Kumar",2014,"Karun Nair","Sardar Patel Stadium",4,0,4,"All","All",Inf,6
"Bhuvneshwar Kumar",2014,"Kedar Jadhav","Feroz Shah Kotla",1,0,4,"All","All",Inf,1.5
"Bhuvneshwar Kumar",2014,"Kevin Pietersen","Feroz Shah Kotla",10,0,7,"All","All",Inf,8.57142857142857
"Bhuvneshwar Kumar",2014,"Kieron Pollard","Dubai International Cricket Stadium",3,0,4,"All","All",Inf,4.5
"Bhuvneshwar Kumar",2014,"Laxmi Shukla","Feroz Shah Kotla",1,0,1,"All","All",Inf,6
"Bhuvneshwar Kumar",2014,"Lendl Simmons","Rajiv Gandhi International Stadium",7,1,9,"All","All",7,4.66666666666667
"Bhuvneshwar Kumar",2014,"MS Dhoni","JSCA International Stadium Complex",13,0,8,"All","All",Inf,9.75
"Bhuvneshwar Kumar",2014,"MS Dhoni","Sharjah Cricket Stadium",3,0,5,"All","All",Inf,3.6
"Bhuvneshwar Kumar",2014,"Manoj Tiwary","Dubai International Cricket Stadium",6,0,3,"All","All",Inf,12
"Bhuvneshwar Kumar",2014,"Mayank Agarwal","Feroz Shah Kotla",0,0,1,"All","All",NA,0
"Bhuvneshwar Kumar",2014,"Mitchell Johnson","Sharjah Cricket Stadium",4,1,4,"All","All",4,6
"Bhuvneshwar Kumar",2014,"Mitchell Starc","Rajiv Gandhi International Stadium",5,0,4,"All","All",Inf,7.5
"Bhuvneshwar Kumar",2014,"Murali Vijay","Dubai International Cricket Stadium",21,0,14,"All","All",Inf,9
"Bhuvneshwar Kumar",2014,"Parthiv Patel","M Chinnaswamy Stadium",0,1,1,"All","All",0,0
"Bhuvneshwar Kumar",2014,"Parthiv Patel","Rajiv Gandhi International Stadium",4,1,4,"All","All",4,6
"Bhuvneshwar Kumar",2014,"Quinton de Kock","Dubai International Cricket Stadium",5,0,4,"All","All",Inf,7.5
"Bhuvneshwar Kumar",2014,"Quinton de Kock","Feroz Shah Kotla",4,0,4,"All","All",Inf,6
"Bhuvneshwar Kumar",2014,"Rajat Bhatia","Sardar Patel Stadium",0,1,1,"All","All",0,0
"Bhuvneshwar Kumar",2014,"Ravindra Jadeja","Sharjah Cricket Stadium",3,0,4,"All","All",Inf,4.5
"Bhuvneshwar Kumar",2014,"Rilee Rossouw","M Chinnaswamy Stadium",5,0,10,"All","All",Inf,3
"Bhuvneshwar Kumar",2014,"Robin Uthappa","Eden Gardens",9,0,6,"All","All",Inf,9
"Bhuvneshwar Kumar",2014,"Robin Uthappa","Rajiv Gandhi International Stadium",5,0,7,"All","All",Inf,4.28571428571429
"Bhuvneshwar Kumar",2014,"Rohit Sharma","Dubai International Cricket Stadium",0,1,2,"All","All",0,0
"Bhuvneshwar Kumar",2014,"Rohit Sharma","Rajiv Gandhi International Stadium",0,0,1,"All","All",NA,0
"Bhuvneshwar Kumar",2014,"Ryan ten Doeschate","Rajiv Gandhi International Stadium",18,0,6,"All","All",Inf,18
"Bhuvneshwar Kumar",2014,"Sachin Rana","Rajiv Gandhi International Stadium",1,0,1,"All","All",Inf,6
"Bhuvneshwar Kumar",2014,"Sanju Samson","Sardar Patel Stadium",4,0,7,"All","All",Inf,3.42857142857143
"Bhuvneshwar Kumar",2014,"Sanju Samson","Sheikh Zayed Stadium",1,1,2,"All","All",1,3
"Bhuvneshwar Kumar",2014,"Shane Watson","Sardar Patel Stadium",4,0,4,"All","All",Inf,6
"Bhuvneshwar Kumar",2014,"Shane Watson","Sheikh Zayed Stadium",2,0,5,"All","All",Inf,2.4
"Bhuvneshwar Kumar",2014,"Stuart Binny","Sheikh Zayed Stadium",1,0,1,"All","All",Inf,6
"Bhuvneshwar Kumar",2014,"Suryakumar Yadav","Eden Gardens",7,0,2,"All","All",Inf,21
"Bhuvneshwar Kumar",2014,"Virat Kohli","M Chinnaswamy Stadium",1,1,5,"All","All",1,1.2
"Bhuvneshwar Kumar",2014,"Virat Kohli","Rajiv Gandhi International Stadium",6,0,6,"All","All",Inf,6
"Bhuvneshwar Kumar",2014,"Virender Sehwag","Rajiv Gandhi International Stadium",4,1,2,"All","All",4,12
"Bhuvneshwar Kumar",2014,"Virender Sehwag","Sharjah Cricket Stadium",7,0,6,"All","All",Inf,7
"Bhuvneshwar Kumar",2014,"Wriddhiman Saha","Rajiv Gandhi International Stadium",19,0,10,"All","All",Inf,11.4
"Bhuvneshwar Kumar",2014,"Yusuf Pathan","Rajiv Gandhi International Stadium",9,0,4,"All","All",Inf,13.5
"Bhuvneshwar Kumar",2015,"AB de Villiers","M Chinnaswamy Stadium",7,0,3,"All","All",Inf,14
"Bhuvneshwar Kumar",2015,"Abu Nechim","M Chinnaswamy Stadium",0,1,1,"All","All",0,0
"Bhuvneshwar Kumar",2015,"Ajinkya Rahane","Brabourne Stadium",8,1,6,"All","All",8,8
"Bhuvneshwar Kumar",2015,"Ajinkya Rahane","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",18,0,13,"All","All",Inf,8.30769230769231
"Bhuvneshwar Kumar",2015,"Ambati Rayudu","Wankhede Stadium",0,1,2,"All","All",0,0
"Bhuvneshwar Kumar",2015,"Angelo Mathews","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium",5,0,6,"All","All",Inf,5
"Bhuvneshwar Kumar",2015,"Anureet Singh","Punjab Cricket Association Stadium",0,0,1,"All","All",NA,0
"Bhuvneshwar Kumar",2015,"Axar Patel","Punjab Cricket Association Stadium",1,0,1,"All","All",Inf,6
