"Bowler","Season","Striker","Runs","Wickets","Balls","Stadium","Bowling_Team","Batting_Team","Average","Economy"
"Brad Hogg",2012,"Suresh Raina",5,0,7,"All","All","All",Inf,4.28571428571429
"Brad Hogg",2012,"Tillakaratne Dilshan",26,0,14,"All","All","All",Inf,11.1428571428571
"Brad Hogg",2012,"Virat Kohli",5,0,5,"All","All","All",Inf,6
"Brad Hogg",2012,"Virender Sehwag",26,2,16,"All","All","All",13,9.75
"Brad Hogg",2012,"Yogesh Nagar",5,0,7,"All","All","All",Inf,4.28571428571429
"Brad Hogg",2012,"Yusuf Pathan",0,0,3,"All","All","All",NA,0
"Brad Hogg",2012,"Zaheer Khan",0,1,2,"All","All","All",0,0
"Brad Hogg",2013,"Jacques Kallis",16,0,12,"All","All","All",Inf,8
"Brad Hogg",2013,"Manvinder Bisla",5,0,3,"All","All","All",Inf,10
"Brad Hogg",2013,"Yusuf Pathan",10,0,5,"All","All","All",Inf,12
"Brad Hogg",2015,"AB de Villiers",1,0,1,"All","All","All",Inf,6
"Brad Hogg",2015,"Angelo Mathews",9,0,3,"All","All","All",Inf,18
"Brad Hogg",2015,"Ashish Nehra",0,0,1,"All","All","All",NA,0
"Brad Hogg",2015,"Brendon McCullum",0,1,1,"All","All","All",0,0
"Brad Hogg",2015,"Chris Gayle",12,1,5,"All","All","All",12,14.4
"Brad Hogg",2015,"David Miller",1,0,2,"All","All","All",Inf,3
"Brad Hogg",2015,"Dwayne Bravo",7,0,7,"All","All","All",Inf,6
"Brad Hogg",2015,"Dwayne Smith",3,0,3,"All","All","All",Inf,6
"Brad Hogg",2015,"Eoin Morgan",0,0,1,"All","All","All",NA,0
"Brad Hogg",2015,"Faf du Plessis",13,1,11,"All","All","All",13,7.09090909090909
"Brad Hogg",2015,"Glenn Maxwell",14,0,5,"All","All","All",Inf,16.8
"Brad Hogg",2015,"Gurkeerat Singh Mann",2,0,4,"All","All","All",Inf,3
"Brad Hogg",2015,"Hanuma Vihari",2,0,4,"All","All","All",Inf,3
"Brad Hogg",2015,"Jean-Paul Duminy",2,0,2,"All","All","All",Inf,6
"Brad Hogg",2015,"Karn Sharma",4,0,5,"All","All","All",Inf,4.8
"Brad Hogg",2015,"MS Dhoni",0,0,1,"All","All","All",NA,0
"Brad Hogg",2015,"Manan Vohra",3,0,8,"All","All","All",Inf,2.25
"Brad Hogg",2015,"Mandeep Singh",8,0,4,"All","All","All",Inf,12
"Brad Hogg",2015,"Manoj Tiwary",1,0,3,"All","All","All",Inf,2
"Brad Hogg",2015,"Moises Henriques",3,1,5,"All","All","All",3,3.6
"Brad Hogg",2015,"Pawan Negi",7,1,4,"All","All","All",7,10.5
"Brad Hogg",2015,"Praveen Kumar",7,0,6,"All","All","All",Inf,7
"Brad Hogg",2015,"Ravichandran Ashwin",0,0,1,"All","All","All",NA,0
"Brad Hogg",2015,"Ravindra Jadeja",15,2,12,"All","All","All",7.5,7.5
"Brad Hogg",2015,"Saurabh Tiwary",8,0,3,"All","All","All",Inf,16
"Brad Hogg",2015,"Shikhar Dhawan",1,1,3,"All","All","All",1,2
"Brad Hogg",2015,"Shreyas Iyer",7,1,7,"All","All","All",7,6
"Brad Hogg",2015,"Suresh Raina",2,0,7,"All","All","All",Inf,1.71428571428571
"Brad Hogg",2015,"Virat Kohli",2,0,2,"All","All","All",Inf,6
"Brad Hogg",2015,"Wriddhiman Saha",10,0,5,"All","All","All",Inf,12
"Brad Hogg",2016,"Amit Mishra",1,1,6,"All","All","All",1,1
"Brad Hogg",2016,"Carlos Brathwaite",9,0,3,"All","All","All",Inf,18
"Brad Hogg",2016,"Chris Morris",11,0,4,"All","All","All",Inf,16.5
"Brad Hogg",2016,"David Miller",3,0,4,"All","All","All",Inf,4.5
"Brad Hogg",2016,"Dinesh Karthik",17,1,7,"All","All","All",17,14.5714285714286
"Brad Hogg",2016,"Glenn Maxwell",25,0,8,"All","All","All",Inf,18.75
"Brad Hogg",2016,"Hardik Pandya",0,0,1,"All","All","All",NA,0
"Brad Hogg",2016,"Jos Buttler",14,0,6,"All","All","All",Inf,14
"Brad Hogg",2016,"Karun Nair",8,0,8,"All","All","All",Inf,6
"Brad Hogg",2016,"Nathan Coulter-Nile",4,0,3,"All","All","All",Inf,8
"Brad Hogg",2016,"Parthiv Patel",6,0,7,"All","All","All",Inf,5.14285714285714
"Brad Hogg",2016,"Pawan Negi",1,1,4,"All","All","All",1,1.5
"Brad Hogg",2016,"Ravindra Jadeja",1,0,3,"All","All","All",Inf,2
"Brad Hogg",2016,"Rohit Sharma",17,0,10,"All","All","All",Inf,10.2
"Brad Hogg",2016,"Sam Billings",22,0,13,"All","All","All",Inf,10.1538461538462
"Brad Hogg",2016,"Sanju Samson",2,1,5,"All","All","All",2,2.4
"Brad Hogg",2016,"Suresh Raina",1,0,2,"All","All","All",Inf,3
"Brad Hogg",2016,"Zaheer Khan",0,0,2,"All","All","All",NA,0
"Brett Geeves",2008,"Abhishek Nayar",0,1,1,"All","All","All",0,0
"Brett Geeves",2008,"Dinesh Salunkhe",1,0,2,"All","All","All",Inf,3
"Brett Geeves",2008,"Dwayne Smith",10,0,4,"All","All","All",Inf,15
"Brett Geeves",2008,"Ravindra Jadeja",6,0,4,"All","All","All",Inf,9
"Brett Geeves",2008,"Robin Uthappa",8,0,2,"All","All","All",Inf,24
"Brett Geeves",2008,"Sachin Tendulkar",7,0,4,"All","All","All",Inf,10.5
"Brett Geeves",2008,"Sanath Jayasuriya",24,0,10,"All","All","All",Inf,14.4
"Brett Geeves",2008,"Shane Warne",10,0,6,"All","All","All",Inf,10
"Brett Geeves",2008,"Shane Watson",13,0,4,"All","All","All",Inf,19.5
"Brett Geeves",2008,"Shaun Pollock",1,0,3,"All","All","All",Inf,2
"Brett Geeves",2008,"Taruwar Kohli",1,0,3,"All","All","All",Inf,2
"Brett Geeves",2008,"Yusuf Pathan",10,0,5,"All","All","All",Inf,12
"Brett Lee",2008,"Darren Lehmann",4,0,3,"All","All","All",Inf,8
"Brett Lee",2008,"Dhawal Kulkarni",0,0,5,"All","All","All",NA,0
"Brett Lee",2008,"Dwayne Bravo",4,0,2,"All","All","All",Inf,12
"Brett Lee",2008,"Farveez Maharoof",9,0,3,"All","All","All",Inf,18
"Brett Lee",2008,"Gautam Gambhir",3,0,5,"All","All","All",Inf,3.6
"Brett Lee",2008,"Kamran Akmal",7,0,3,"All","All","All",Inf,14
"Brett Lee",2008,"Luke Ronchi",1,0,3,"All","All","All",Inf,2
"Brett Lee",2008,"Manoj Tiwary",6,0,3,"All","All","All",Inf,12
"Brett Lee",2008,"Matthew Hayden",10,0,9,"All","All","All",Inf,6.66666666666667
"Brett Lee",2008,"Michael Hussey",18,0,8,"All","All","All",Inf,13.5
"Brett Lee",2008,"Mohammad Kaif",6,0,6,"All","All","All",Inf,6
"Brett Lee",2008,"Musavir Khote",2,0,3,"All","All","All",Inf,4
"Brett Lee",2008,"Parthiv Patel",1,1,4,"All","All","All",1,1.5
"Brett Lee",2008,"Rajat Bhatia",1,0,3,"All","All","All",Inf,2
"Brett Lee",2008,"Ravindra Jadeja",9,0,5,"All","All","All",Inf,10.8
"Brett Lee",2008,"Robin Uthappa",0,0,1,"All","All","All",NA,0
"Brett Lee",2008,"S Badrinath",6,0,3,"All","All","All",Inf,12
"Brett Lee",2008,"Sanath Jayasuriya",0,1,6,"All","All","All",0,0
"Brett Lee",2008,"Shane Watson",3,0,4,"All","All","All",Inf,4.5
"Brett Lee",2008,"Shaun Pollock",2,0,4,"All","All","All",Inf,3
"Brett Lee",2008,"Shikhar Dhawan",0,1,1,"All","All","All",0,0
"Brett Lee",2008,"Shoaib Malik",4,0,3,"All","All","All",Inf,8
"Brett Lee",2008,"Virender Sehwag",6,0,3,"All","All","All",Inf,12
"Brett Lee",2008,"Yo Mahesh",4,0,3,"All","All","All",Inf,8
"Brett Lee",2008,"Yusuf Pathan",6,1,3,"All","All","All",6,12
"Brett Lee",2009,"Adam Gilchrist",13,0,11,"All","All","All",Inf,7.09090909090909
"Brett Lee",2009,"Ajinkya Rahane",0,0,2,"All","All","All",NA,0
"Brett Lee",2009,"Andrew Symonds",7,0,8,"All","All","All",Inf,5.25
"Brett Lee",2009,"Dinesh Karthik",2,0,3,"All","All","All",Inf,4
"Brett Lee",2009,"Dwaraka Ravi Teja",0,0,2,"All","All","All",NA,0
"Brett Lee",2009,"Dwayne Bravo",13,0,12,"All","All","All",Inf,6.5
"Brett Lee",2009,"Farveez Maharoof",0,1,6,"All","All","All",0,0
"Brett Lee",2009,"Gautam Gambhir",2,0,4,"All","All","All",Inf,3
"Brett Lee",2009,"George Bailey",10,0,8,"All","All","All",Inf,7.5
"Brett Lee",2009,"Herschelle Gibbs",15,0,13,"All","All","All",Inf,6.92307692307692
"Brett Lee",2009,"Jacob Oram",1,0,1,"All","All","All",Inf,6
"Brett Lee",2009,"Lakshmipathy Balaji",1,0,2,"All","All","All",Inf,3
"Brett Lee",2009,"Parthiv Patel",3,0,4,"All","All","All",Inf,4.5
"Brett Lee",2009,"Pradeep Sangwan",1,0,2,"All","All","All",Inf,3
"Brett Lee",2009,"Rajat Bhatia",0,1,1,"All","All","All",0,0
"Brett Lee",2009,"Ravichandran Ashwin",1,0,5,"All","All","All",Inf,1.2
"Brett Lee",2009,"Rohit Sharma",16,1,8,"All","All","All",16,12
"Brett Lee",2009,"Ryan Harris",0,0,1,"All","All","All",NA,0
"Brett Lee",2009,"Sachin Tendulkar",7,0,3,"All","All","All",Inf,14
"Brett Lee",2009,"Sanath Jayasuriya",5,1,7,"All","All","All",5,4.28571428571429
"Brett Lee",2009,"Thilan Thushara",0,0,4,"All","All","All",NA,0
"Brett Lee",2009,"Tillakaratne Dilshan",0,0,2,"All","All","All",NA,0
"Brett Lee",2009,"Venugopal Rao",4,0,5,"All","All","All",Inf,4.8
"Brett Lee",2009,"Virender Sehwag",10,1,6,"All","All","All",10,10
"Brett Lee",2010,"Ambati Rayudu",14,0,10,"All","All","All",Inf,8.4
"Brett Lee",2010,"Angelo Mathews",7,0,3,"All","All","All",Inf,14
"Brett Lee",2010,"Cameron White",6,0,3,"All","All","All",Inf,12
"Brett Lee",2010,"Chris Gayle",15,0,6,"All","All","All",Inf,15
"Brett Lee",2010,"Harbhajan Singh",9,0,5,"All","All","All",Inf,10.8
"Brett Lee",2010,"Jacques Kallis",3,0,3,"All","All","All",Inf,6
"Brett Lee",2010,"Jean-Paul Duminy",10,0,5,"All","All","All",Inf,12
"Brett Lee",2010,"Kevin Pietersen",4,0,4,"All","All","All",Inf,6
"Brett Lee",2010,"Kieron Pollard",5,0,3,"All","All","All",Inf,10
"Brett Lee",2010,"Mandeep Singh",4,0,4,"All","All","All",Inf,6
"Brett Lee",2010,"Manish Pandey",11,0,9,"All","All","All",Inf,7.33333333333333
"Brett Lee",2010,"Manoj Tiwary",10,0,7,"All","All","All",Inf,8.57142857142857
"Brett Lee",2010,"Rajagopal Sathish",5,0,2,"All","All","All",Inf,15
"Brett Lee",2010,"Robin Uthappa",24,0,5,"All","All","All",Inf,28.8
"Brett Lee",2010,"Sachin Tendulkar",6,0,4,"All","All","All",Inf,9
"Brett Lee",2010,"Saurabh Tiwary",2,0,2,"All","All","All",Inf,6
"Brett Lee",2010,"Shikhar Dhawan",11,0,8,"All","All","All",Inf,8.25
"Brett Lee",2010,"Sourav Ganguly",3,0,4,"All","All","All",Inf,4.5
"Brett Lee",2011,"Adam Gilchrist",14,0,9,"All","All","All",Inf,9.33333333333333
"Brett Lee",2011,"Aiden Blizzard",23,1,10,"All","All","All",23,13.8
"Brett Lee",2011,"Albie Morkel",2,0,4,"All","All","All",Inf,3
"Brett Lee",2011,"Ambati Rayudu",6,0,7,"All","All","All",Inf,5.14285714285714
"Brett Lee",2011,"Amit Mishra",2,0,2,"All","All","All",Inf,6
"Brett Lee",2011,"Amit Paunikar",9,0,9,"All","All","All",Inf,6
"Brett Lee",2011,"Ashok Menaria",1,0,1,"All","All","All",Inf,6
"Brett Lee",2011,"Bharat Chipli",9,0,4,"All","All","All",Inf,13.5
"Brett Lee",2011,"Bipul Sharma",2,0,3,"All","All","All",Inf,4
"Brett Lee",2011,"Brad Hodge",30,0,10,"All","All","All",Inf,18
"Brett Lee",2011,"Brendon McCullum",16,0,15,"All","All","All",Inf,6.4
"Brett Lee",2011,"Callum Ferguson",0,0,2,"All","All","All",NA,0
"Brett Lee",2011,"Chris Gayle",20,1,8,"All","All","All",20,15
"Brett Lee",2011,"David Warner",2,0,4,"All","All","All",Inf,3
"Brett Lee",2011,"Dinesh Karthik",8,0,7,"All","All","All",Inf,6.85714285714286
"Brett Lee",2011,"Dwaraka Ravi Teja",3,1,3,"All","All","All",3,6
"Brett Lee",2011,"Harbhajan Singh",14,0,9,"All","All","All",Inf,9.33333333333333
"Brett Lee",2011,"James Franklin",13,0,9,"All","All","All",Inf,8.66666666666667
"Brett Lee",2011,"James Hopes",1,0,2,"All","All","All",Inf,3
"Brett Lee",2011,"Jesse Ryder",1,0,4,"All","All","All",Inf,1.5
"Brett Lee",2011,"Johan Botha",9,0,7,"All","All","All",Inf,7.71428571428572
"Brett Lee",2011,"Kieron Pollard",2,0,2,"All","All","All",Inf,6
"Brett Lee",2011,"Luke Pomersbach",5,0,7,"All","All","All",Inf,4.28571428571429
"Brett Lee",2011,"Mahela Jayawardene",5,0,4,"All","All","All",Inf,7.5
"Brett Lee",2011,"Manish Pandey",15,0,6,"All","All","All",Inf,15
"Brett Lee",2011,"Michael Hussey",1,0,5,"All","All","All",Inf,1.2
"Brett Lee",2011,"Michael Klinger",1,0,1,"All","All","All",Inf,6
"Brett Lee",2011,"Morne Morkel",1,0,1,"All","All","All",Inf,6
"Brett Lee",2011,"Murali Vijay",2,0,8,"All","All","All",Inf,1.5
"Brett Lee",2011,"Parthiv Patel",9,0,5,"All","All","All",Inf,10.8
"Brett Lee",2011,"Paul Valthaty",1,0,3,"All","All","All",Inf,2
"Brett Lee",2011,"Praveen Kumar",2,0,2,"All","All","All",Inf,6
"Brett Lee",2011,"Rahul Dravid",5,0,9,"All","All","All",Inf,3.33333333333333
"Brett Lee",2011,"Raiphi Gomez",4,0,4,"All","All","All",Inf,6
"Brett Lee",2011,"Ravindra Jadeja",5,1,4,"All","All","All",5,7.5
"Brett Lee",2011,"Ross Taylor",13,0,5,"All","All","All",Inf,15.6
"Brett Lee",2011,"S Badrinath",1,0,2,"All","All","All",Inf,3
"Brett Lee",2011,"Sachin Rana",1,0,2,"All","All","All",Inf,3
"Brett Lee",2011,"Sachin Tendulkar",12,0,8,"All","All","All",Inf,9
"Brett Lee",2011,"Shane Warne",1,0,1,"All","All","All",Inf,6
"Brett Lee",2011,"Shane Watson",3,0,5,"All","All","All",Inf,3.6
"Brett Lee",2011,"Shikhar Dhawan",14,0,8,"All","All","All",Inf,10.5
"Brett Lee",2011,"Siddharth Trivedi",0,1,1,"All","All","All",0,0
"Brett Lee",2011,"Sunny Sohal",2,0,7,"All","All","All",Inf,1.71428571428571
"Brett Lee",2011,"Suresh Raina",2,0,5,"All","All","All",Inf,2.4
"Brett Lee",2011,"Tirumalasetti Suman",4,0,3,"All","All","All",Inf,8
"Brett Lee",2011,"Venugopal Rao",8,0,6,"All","All","All",Inf,8
"Brett Lee",2011,"Vinay Kumar",5,0,5,"All","All","All",Inf,6
"Brett Lee",2011,"Virat Kohli",6,0,3,"All","All","All",Inf,12
"Brett Lee",2011,"Virender Sehwag",6,0,6,"All","All","All",Inf,6
"Brett Lee",2011,"Yogesh Nagar",6,0,5,"All","All","All",Inf,7.2
"Brett Lee",2011,"Yuvraj Singh",11,0,10,"All","All","All",Inf,6.6
"Brett Lee",2012,"AB de Villiers",5,0,3,"All","All","All",Inf,10
"Brett Lee",2012,"Aaron Finch",13,0,10,"All","All","All",Inf,7.8
"Brett Lee",2012,"Adam Gilchrist",9,0,6,"All","All","All",Inf,9
"Brett Lee",2012,"Ajinkya Rahane",0,0,4,"All","All","All",NA,0
"Brett Lee",2012,"Albie Morkel",4,0,3,"All","All","All",Inf,8
"Brett Lee",2012,"Ashok Menaria",1,1,4,"All","All","All",1,1.5
"Brett Lee",2012,"Brad Hodge",0,1,1,"All","All","All",0,0
"Brett Lee",2012,"Cameron White",0,1,1,"All","All","All",0,0
"Brett Lee",2012,"Cheteshwar Pujara",6,0,6,"All","All","All",Inf,6
"Brett Lee",2012,"Chris Gayle",17,0,13,"All","All","All",Inf,7.84615384615385
"Brett Lee",2012,"David Hussey",2,0,4,"All","All","All",Inf,3
"Brett Lee",2012,"David Warner",14,0,11,"All","All","All",Inf,7.63636363636364
"Brett Lee",2012,"Dimitri Mascarenhas",5,0,4,"All","All","All",Inf,7.5
"Brett Lee",2012,"Faf du Plessis",0,1,1,"All","All","All",0,0
"Brett Lee",2012,"Herschelle Gibbs",19,0,12,"All","All","All",Inf,9.5
"Brett Lee",2012,"Irfan Pathan",18,0,8,"All","All","All",Inf,13.5
"Brett Lee",2012,"Ishank Jaggi",1,0,4,"All","All","All",Inf,1.5
"Brett Lee",2012,"Jean-Paul Duminy",1,0,3,"All","All","All",Inf,2
"Brett Lee",2012,"Kevon Cooper",2,0,1,"All","All","All",Inf,12
"Brett Lee",2012,"Kumar Sangakkara",2,0,2,"All","All","All",Inf,6
"Brett Lee",2012,"MS Dhoni",17,0,8,"All","All","All",Inf,12.75
"Brett Lee",2012,"Mayank Agarwal",8,0,7,"All","All","All",Inf,6.85714285714286
"Brett Lee",2012,"Michael Hussey",20,0,18,"All","All","All",Inf,6.66666666666667
"Brett Lee",2012,"Murali Vijay",17,0,8,"All","All","All",Inf,12.75
"Brett Lee",2012,"Naman Ojha",1,0,1,"All","All","All",Inf,6
"Brett Lee",2012,"Owais Shah",14,0,6,"All","All","All",Inf,14
"Brett Lee",2012,"Paras Dogra",2,0,2,"All","All","All",Inf,6
"Brett Lee",2012,"Paul Valthaty",7,1,6,"All","All","All",7,7
"Brett Lee",2012,"Rahul Dravid",11,0,7,"All","All","All",Inf,9.42857142857143
"Brett Lee",2012,"Ravindra Jadeja",1,0,1,"All","All","All",Inf,6
"Brett Lee",2012,"Rohit Sharma",25,0,12,"All","All","All",Inf,12.5
"Brett Lee",2012,"Shaun Marsh",1,1,2,"All","All","All",1,3
"Brett Lee",2012,"Shikhar Dhawan",11,0,14,"All","All","All",Inf,4.71428571428571
"Brett Lee",2012,"Shreevats Goswami",1,0,1,"All","All","All",Inf,6
"Brett Lee",2012,"Suresh Raina",17,0,9,"All","All","All",Inf,11.3333333333333
"Brett Lee",2012,"Vinay Kumar",8,0,6,"All","All","All",Inf,8
"Brett Lee",2012,"Virat Kohli",11,0,13,"All","All","All",Inf,5.07692307692308
"Brett Lee",2012,"Virender Sehwag",3,0,3,"All","All","All",Inf,6
"Brett Lee",2012,"Yogesh Nagar",5,1,3,"All","All","All",5,10
"Brett Lee",2013,"Ajinkya Rahane",1,0,2,"All","All","All",Inf,3
"Brett Lee",2013,"Andre Russell",1,0,1,"All","All","All",Inf,6
"Brett Lee",2013,"Brad Hodge",5,0,4,"All","All","All",Inf,7.5
"Brett Lee",2013,"David Warner",19,0,10,"All","All","All",Inf,11.4
"Brett Lee",2013,"Dishant Yagnik",2,0,2,"All","All","All",Inf,6
"Brett Lee",2013,"Mahela Jayawardene",34,1,18,"All","All","All",34,11.3333333333333
"Brett Lee",2013,"Rahul Dravid",7,0,8,"All","All","All",Inf,5.25
"Brett Lee",2013,"Shahbaz Nadeem",1,0,2,"All","All","All",Inf,3
"Brett Lee",2013,"Shane Watson",5,1,8,"All","All","All",5,3.75
"Brett Lee",2013,"Unmukt Chand",4,2,9,"All","All","All",2,2.66666666666667
"Brett Lee",2013,"Virender Sehwag",7,0,8,"All","All","All",Inf,5.25
"Cameron White",2008,"Brendon McCullum",18,0,3,"All","All","All",Inf,36
"Cameron White",2008,"David Hussey",6,0,3,"All","All","All",Inf,12
"Cameron White",2010,"Paul Collingwood",19,0,6,"All","All","All",Inf,19
"Cameron White",2012,"Ambati Rayudu",3,0,4,"All","All","All",Inf,4.5
"Cameron White",2012,"Gautam Gambhir",5,0,3,"All","All","All",Inf,10
"Cameron White",2012,"Jacques Kallis",3,0,3,"All","All","All",Inf,6
"Cameron White",2012,"Kieron Pollard",8,0,3,"All","All","All",Inf,16
"Cameron White",2012,"Rohit Sharma",8,0,5,"All","All","All",Inf,9.6
"Cameron White",2013,"AB de Villiers",1,1,2,"All","All","All",1,3
"Cameron White",2013,"Manish Pandey",1,0,4,"All","All","All",Inf,1.5
"Cameron White",2013,"Ross Taylor",1,0,2,"All","All","All",Inf,3
"Cameron White",2013,"Virat Kohli",13,0,4,"All","All","All",Inf,19.5
"Carlos Brathwaite",2016,"AB de Villiers",0,1,1,"All","All","All",0,0
"Carlos Brathwaite",2016,"Ajinkya Rahane",9,0,5,"All","All","All",Inf,10.8
"Carlos Brathwaite",2016,"Andre Russell",5,0,2,"All","All","All",Inf,15
"Carlos Brathwaite",2016,"Axar Patel",6,0,10,"All","All","All",Inf,3.6
"Carlos Brathwaite",2016,"David Warner",16,1,12,"All","All","All",16,8
"Carlos Brathwaite",2016,"Eoin Morgan",1,0,1,"All","All","All",Inf,6
"Carlos Brathwaite",2016,"Gautam Gambhir",6,0,9,"All","All","All",Inf,4
"Carlos Brathwaite",2016,"KL Rahul",0,1,1,"All","All","All",0,0
"Carlos Brathwaite",2016,"Manan Vohra",13,0,5,"All","All","All",Inf,15.6
"Carlos Brathwaite",2016,"Marcus Stoinis",16,0,8,"All","All","All",Inf,12
"Carlos Brathwaite",2016,"Moises Henriques",7,0,5,"All","All","All",Inf,8.4
"Carlos Brathwaite",2016,"Naman Ojha",2,0,3,"All","All","All",Inf,4
"Carlos Brathwaite",2016,"Pardeep Sahu",11,0,5,"All","All","All",Inf,13.2
"Carlos Brathwaite",2016,"Rajagopal Sathish",5,1,3,"All","All","All",5,10
"Carlos Brathwaite",2016,"Robin Uthappa",18,0,14,"All","All","All",Inf,7.71428571428572
"Carlos Brathwaite",2016,"Sandeep Sharma",1,0,1,"All","All","All",Inf,6
"Carlos Brathwaite",2016,"Saurabh Tiwary",2,0,2,"All","All","All",Inf,6
"Carlos Brathwaite",2016,"Shane Watson",19,0,15,"All","All","All",Inf,7.6
"Carlos Brathwaite",2016,"Shaun Marsh",1,0,1,"All","All","All",Inf,6
"Carlos Brathwaite",2016,"Shikhar Dhawan",1,0,2,"All","All","All",Inf,3
"Carlos Brathwaite",2016,"Stuart Binny",5,0,4,"All","All","All",Inf,7.5
"Carlos Brathwaite",2016,"Suryakumar Yadav",17,1,6,"All","All","All",17,17
"Carlos Brathwaite",2016,"Usman Khawaja",6,0,5,"All","All","All",Inf,7.2
"Carlos Brathwaite",2016,"Virat Kohli",12,0,10,"All","All","All",Inf,7.2
"Carlos Brathwaite",2016,"Wriddhiman Saha",5,0,6,"All","All","All",Inf,5
"Carlos Brathwaite",2016,"Yusuf Pathan",1,1,2,"All","All","All",1,3
"Carlos Brathwaite",2016,"Yuvraj Singh",0,1,1,"All","All","All",0,0
"Carlos Brathwaite",2017,"Aaron Finch",26,0,11,"All","All","All",Inf,14.1818181818182
"Carlos Brathwaite",2017,"Dinesh Karthik",7,1,11,"All","All","All",7,3.81818181818182
"Carlos Brathwaite",2017,"Kedar Jadhav",24,0,8,"All","All","All",Inf,18
"Carlos Brathwaite",2017,"Ravindra Jadeja",5,0,2,"All","All","All",Inf,15
"Carlos Brathwaite",2017,"Stuart Binny",3,0,2,"All","All","All",Inf,9
"Carlos Brathwaite",2017,"Vishnu Vinod",2,0,2,"All","All","All",Inf,6
"Carlos Brathwaite",2018,"Ambati Rayudu",5,0,4,"All","All","All",Inf,7.5
"Carlos Brathwaite",2018,"Andre Russell",0,0,1,"All","All","All",NA,0
"Carlos Brathwaite",2018,"Chris Lynn",18,0,10,"All","All","All",Inf,10.8
"Carlos Brathwaite",2018,"Dinesh Karthik",8,0,5,"All","All","All",Inf,9.6
"Carlos Brathwaite",2018,"Dwayne Bravo",1,0,2,"All","All","All",Inf,3
"Carlos Brathwaite",2018,"Faf du Plessis",27,0,11,"All","All","All",Inf,14.7272727272727
"Carlos Brathwaite",2018,"Harbhajan Singh",1,0,1,"All","All","All",Inf,6
"Carlos Brathwaite",2018,"Kuldeep Yadav",0,0,3,"All","All","All",NA,0
"Carlos Brathwaite",2018,"MS Dhoni",2,0,4,"All","All","All",Inf,3
"Carlos Brathwaite",2018,"Nitish Rana",5,1,3,"All","All","All",5,10
"Carlos Brathwaite",2018,"Robin Uthappa",1,1,3,"All","All","All",1,2
"Carlos Brathwaite",2018,"Shane Watson",19,0,7,"All","All","All",Inf,16.2857142857143
"Carlos Brathwaite",2018,"Shivam Mavi",4,1,2,"All","All","All",4,12
"Carlos Brathwaite",2018,"Shubman Gill",0,1,1,"All","All","All",0,0
"Carlos Brathwaite",2018,"Suresh Raina",3,1,4,"All","All","All",3,4.5
"Carlos Brathwaite",2019,"Ajinkya Rahane",5,0,5,"All","All","All",Inf,6
"Carlos Brathwaite",2019,"Rishabh Pant",1,0,1,"All","All","All",Inf,6
"Carlos Brathwaite",2019,"Riyan Parag",7,0,2,"All","All","All",Inf,21
"Carlos Brathwaite",2019,"Sanju Samson",0,0,1,"All","All","All",NA,0
"Carlos Brathwaite",2019,"Shikhar Dhawan",12,0,5,"All","All","All",Inf,14.4
"Carlos Brathwaite",2019,"Stuart Binny",4,0,4,"All","All","All",Inf,6
"Chamara Kapugedera",2008,"Gautam Gambhir",5,0,2,"All","All","All",Inf,15
"Chamara Kapugedera",2008,"Ramnaresh Sarwan",6,0,4,"All","All","All",Inf,9
"Chamara Kapugedera",2008,"Sanath Jayasuriya",26,0,5,"All","All","All",Inf,31.2
"Chamara Kapugedera",2008,"Shaun Marsh",2,0,2,"All","All","All",Inf,6
"Chamara Kapugedera",2008,"Shikhar Dhawan",10,0,4,"All","All","All",Inf,15
"Chamara Silva",2008,"Balachandra Akhil",19,0,4,"All","All","All",Inf,28.5
"Chamara Silva",2008,"Cameron White",2,0,2,"All","All","All",Inf,6
"Chaminda Vaas",2008,"Aakash Chopra",1,0,2,"All","All","All",Inf,3
"Chaminda Vaas",2008,"Balachandra Akhil",8,0,3,"All","All","All",Inf,16
"Chaminda Vaas",2008,"Brendon McCullum",5,0,3,"All","All","All",Inf,10
"Chaminda Vaas",2008,"Cameron White",4,0,5,"All","All","All",Inf,4.8
"Chaminda Vaas",2008,"David Hussey",13,0,6,"All","All","All",Inf,13
"Chaminda Vaas",2008,"Gautam Gambhir",7,0,6,"All","All","All",Inf,7
"Chaminda Vaas",2008,"Graeme Smith",17,0,10,"All","All","All",Inf,10.2
"Chaminda Vaas",2008,"Jacques Kallis",18,0,12,"All","All","All",Inf,9
"Chaminda Vaas",2008,"Kamran Akmal",5,1,5,"All","All","All",5,6
"Chaminda Vaas",2008,"Mohammad Kaif",2,0,2,"All","All","All",Inf,6
"Chaminda Vaas",2008,"Rahul Dravid",2,0,2,"All","All","All",Inf,6
"Chaminda Vaas",2008,"Ricky Ponting",0,1,1,"All","All","All",0,0
"Chaminda Vaas",2008,"Salman Butt",4,1,4,"All","All","All",4,6
"Chaminda Vaas",2008,"Shikhar Dhawan",2,0,3,"All","All","All",Inf,4
"Chaminda Vaas",2008,"Sourav Ganguly",20,0,12,"All","All","All",Inf,10
"Chaminda Vaas",2008,"Virat Kohli",4,1,2,"All","All","All",4,12
"Chaminda Vaas",2008,"Virender Sehwag",13,0,9,"All","All","All",Inf,8.66666666666667
"Chaminda Vaas",2008,"Wriddhiman Saha",2,1,8,"All","All","All",2,1.5
"Chaminda Vaas",2008,"Yusuf Pathan",18,0,7,"All","All","All",Inf,15.4285714285714
