"Bowler","Season","Striker","Bowling_Team","Runs","Wickets","Balls","Stadium","Batting_Team","Average","Economy"
"Abu Nechim",2011,"Saurabh Tiwary","Mumbai Indians",3,0,3,"All","All",Inf,6
"Abu Nechim",2011,"Shakib Al Hasan","Mumbai Indians",1,0,1,"All","All",Inf,6
"Abu Nechim",2011,"Shaun Marsh","Mumbai Indians",16,0,9,"All","All",Inf,10.6666666666667
"Abu Nechim",2011,"Shikhar Dhawan","Mumbai Indians",1,0,2,"All","All",Inf,3
"Abu Nechim",2011,"Shreevats Goswami","Mumbai Indians",0,0,1,"All","All",NA,0
"Abu Nechim",2011,"Tim Paine","Mumbai Indians",0,0,1,"All","All",NA,0
"Abu Nechim",2011,"Virat Kohli","Mumbai Indians",0,1,1,"All","All",0,0
"Abu Nechim",2011,"Yusuf Pathan","Mumbai Indians",6,0,4,"All","All",Inf,9
"Abu Nechim",2012,"Murali Vijay","Mumbai Indians",6,0,6,"All","All",Inf,6
"Abu Nechim",2012,"Suresh Raina","Mumbai Indians",11,0,6,"All","All",Inf,11
"Abu Nechim",2013,"Aaron Finch","Mumbai Indians",10,0,5,"All","All",Inf,12
"Abu Nechim",2013,"Abhishek Nayar","Mumbai Indians",1,1,2,"All","All",1,3
"Abu Nechim",2013,"Bhuvneshwar Kumar","Mumbai Indians",2,1,2,"All","All",2,6
"Abu Nechim",2013,"Debabrata Das","Mumbai Indians",1,0,2,"All","All",Inf,3
"Abu Nechim",2013,"Eoin Morgan","Mumbai Indians",0,1,2,"All","All",0,0
"Abu Nechim",2013,"Jacques Kallis","Mumbai Indians",11,0,9,"All","All",Inf,7.33333333333333
"Abu Nechim",2013,"Manish Pandey","Mumbai Indians",8,0,9,"All","All",Inf,5.33333333333333
"Abu Nechim",2013,"Parvez Rasool","Mumbai Indians",2,0,2,"All","All",Inf,6
"Abu Nechim",2013,"Robin Uthappa","Mumbai Indians",4,0,4,"All","All",Inf,6
"Abu Nechim",2013,"Ryan McLaren","Mumbai Indians",1,0,2,"All","All",Inf,3
"Abu Nechim",2013,"Yusuf Pathan","Mumbai Indians",5,0,3,"All","All",Inf,10
"Abu Nechim",2014,"Brendon McCullum","Royal Challengers Bangalore",2,0,2,"All","All",Inf,6
"Abu Nechim",2014,"David Hussey","Royal Challengers Bangalore",2,0,3,"All","All",Inf,4
"Abu Nechim",2014,"David Warner","Royal Challengers Bangalore",13,0,5,"All","All",Inf,15.6
"Abu Nechim",2014,"Dwayne Smith","Royal Challengers Bangalore",1,0,4,"All","All",Inf,1.5
"Abu Nechim",2014,"Jean-Paul Duminy","Royal Challengers Bangalore",6,0,6,"All","All",Inf,6
"Abu Nechim",2014,"Kedar Jadhav","Royal Challengers Bangalore",25,0,7,"All","All",Inf,21.4285714285714
"Abu Nechim",2014,"Kevin Pietersen","Royal Challengers Bangalore",6,0,6,"All","All",Inf,6
"Abu Nechim",2014,"MS Dhoni","Royal Challengers Bangalore",0,1,1,"All","All",0,0
"Abu Nechim",2014,"Mayank Agarwal","Royal Challengers Bangalore",2,1,4,"All","All",2,3
"Abu Nechim",2014,"Rahul Shukla","Royal Challengers Bangalore",1,0,1,"All","All",Inf,6
"Abu Nechim",2014,"Ravindra Jadeja","Royal Challengers Bangalore",3,0,4,"All","All",Inf,4.5
"Abu Nechim",2014,"Robin Uthappa","Royal Challengers Bangalore",16,0,9,"All","All",Inf,10.6666666666667
"Abu Nechim",2014,"Ryan ten Doeschate","Royal Challengers Bangalore",6,0,2,"All","All",Inf,18
"Abu Nechim",2014,"Shakib Al Hasan","Royal Challengers Bangalore",6,1,9,"All","All",6,4
"Abu Nechim",2014,"Shikhar Dhawan","Royal Challengers Bangalore",9,0,9,"All","All",Inf,6
"Abu Nechim",2014,"Suresh Raina","Royal Challengers Bangalore",10,0,10,"All","All",Inf,6
"Abu Nechim",2014,"Yusuf Pathan","Royal Challengers Bangalore",5,0,4,"All","All",Inf,7.5
"Abu Nechim",2015,"Andre Russell","Royal Challengers Bangalore",11,0,5,"All","All",Inf,13.2
"Abu Nechim",2015,"David Warner","Royal Challengers Bangalore",8,0,7,"All","All",Inf,6.85714285714286
"Abu Nechim",2015,"Gautam Gambhir","Royal Challengers Bangalore",9,0,8,"All","All",Inf,6.75
"Abu Nechim",2015,"Harbhajan Singh","Royal Challengers Bangalore",0,0,1,"All","All",NA,0
"Abu Nechim",2015,"Hardik Pandya","Royal Challengers Bangalore",16,0,5,"All","All",Inf,19.2
"Abu Nechim",2015,"KL Rahul","Royal Challengers Bangalore",17,0,6,"All","All",Inf,17
"Abu Nechim",2015,"Lendl Simmons","Royal Challengers Bangalore",9,0,4,"All","All",Inf,13.5
"Abu Nechim",2015,"Manish Pandey","Royal Challengers Bangalore",0,0,1,"All","All",NA,0
"Abu Nechim",2015,"Parthiv Patel","Royal Challengers Bangalore",10,0,8,"All","All",Inf,7.5
"Abu Nechim",2015,"Robin Uthappa","Royal Challengers Bangalore",7,1,9,"All","All",7,4.66666666666667
"Abu Nechim",2015,"Rohit Sharma","Royal Challengers Bangalore",23,0,5,"All","All",Inf,27.6
"Abu Nechim",2015,"Shikhar Dhawan","Royal Challengers Bangalore",16,0,11,"All","All",Inf,8.72727272727273
"Abu Nechim",2015,"Unmukt Chand","Royal Challengers Bangalore",1,0,1,"All","All",Inf,6
"Abu Nechim",2015,"Yusuf Pathan","Royal Challengers Bangalore",1,0,1,"All","All",Inf,6
"Adam Gilchrist",2013,"Harbhajan Singh","Punjab Kings",0,1,1,"All","All",0,0
"Adam Milne",2016,"David Warner","Royal Challengers Bangalore",22,0,6,"All","All",Inf,22
"Adam Milne",2016,"Deepak Hooda","Royal Challengers Bangalore",6,0,4,"All","All",Inf,9
"Adam Milne",2016,"Eoin Morgan","Royal Challengers Bangalore",2,0,2,"All","All",Inf,6
"Adam Milne",2016,"Karn Sharma","Royal Challengers Bangalore",10,0,5,"All","All",Inf,12
"Adam Milne",2016,"Moises Henriques","Royal Challengers Bangalore",0,1,1,"All","All",0,0
"Adam Milne",2016,"Shikhar Dhawan","Royal Challengers Bangalore",3,0,6,"All","All",Inf,3
"Adam Milne",2017,"Aaron Finch","Royal Challengers Bangalore",10,0,7,"All","All",Inf,8.57142857142857
"Adam Milne",2017,"Ajinkya Rahane","Royal Challengers Bangalore",12,0,11,"All","All",Inf,6.54545454545454
"Adam Milne",2017,"Andrew Tye","Royal Challengers Bangalore",4,0,4,"All","All",Inf,6
"Adam Milne",2017,"Basil Thampi","Royal Challengers Bangalore",0,0,1,"All","All",NA,0
"Adam Milne",2017,"Ben Stokes","Royal Challengers Bangalore",0,1,1,"All","All",0,0
"Adam Milne",2017,"Brendon McCullum","Royal Challengers Bangalore",23,0,8,"All","All",Inf,17.25
"Adam Milne",2017,"Ishan Kishan","Royal Challengers Bangalore",0,1,1,"All","All",0,0
"Adam Milne",2017,"Jaydev Unadkat","Royal Challengers Bangalore",2,0,5,"All","All",Inf,2.4
"Adam Milne",2017,"Jos Buttler","Royal Challengers Bangalore",13,0,4,"All","All",Inf,19.5
"Adam Milne",2017,"Kieron Pollard","Royal Challengers Bangalore",7,0,3,"All","All",Inf,14
"Adam Milne",2017,"MS Dhoni","Royal Challengers Bangalore",8,0,4,"All","All",Inf,12
"Adam Milne",2017,"Manoj Tiwary","Royal Challengers Bangalore",23,0,13,"All","All",Inf,10.6153846153846
"Adam Milne",2017,"Nitish Rana","Royal Challengers Bangalore",4,0,2,"All","All",Inf,12
"Adam Milne",2017,"Rahul Tripathi","Royal Challengers Bangalore",17,0,13,"All","All",Inf,7.84615384615385
"Adam Milne",2017,"Ravindra Jadeja","Royal Challengers Bangalore",6,0,3,"All","All",Inf,12
"Adam Milne",2017,"Rohit Sharma","Royal Challengers Bangalore",5,0,3,"All","All",Inf,10
"Adam Milne",2017,"Shardul Thakur","Royal Challengers Bangalore",0,1,1,"All","All",0,0
"Adam Milne",2021,"Ambati Rayudu","Mumbai Indians",0,1,3,"All","All",0,0
"Adam Milne",2021,"David Warner","Mumbai Indians",13,0,7,"All","All",Inf,11.1428571428571
"Adam Milne",2021,"Dwayne Bravo","Mumbai Indians",8,0,3,"All","All",Inf,16
"Adam Milne",2021,"Eoin Morgan","Mumbai Indians",1,0,3,"All","All",Inf,2
"Adam Milne",2021,"Glenn Maxwell","Mumbai Indians",32,0,14,"All","All",Inf,13.7142857142857
"Adam Milne",2021,"Jonny Bairstow","Mumbai Indians",16,0,5,"All","All",Inf,19.2
"Adam Milne",2021,"MS Dhoni","Mumbai Indians",1,1,3,"All","All",1,2
"Adam Milne",2021,"Moeen Ali","Mumbai Indians",0,1,2,"All","All",0,0
"Adam Milne",2021,"Rahul Tripathi","Mumbai Indians",9,0,7,"All","All",Inf,7.71428571428572
"Adam Milne",2021,"Ruturaj Gaikwad","Mumbai Indians",12,0,13,"All","All",Inf,5.53846153846154
"Adam Milne",2021,"Shubman Gill","Mumbai Indians",1,0,2,"All","All",Inf,3
"Adam Milne",2021,"Srikar Bharat","Mumbai Indians",1,0,1,"All","All",Inf,6
"Adam Milne",2021,"Venkatesh Iyer","Mumbai Indians",18,0,6,"All","All",Inf,18
"Adam Milne",2021,"Vijay Shankar","Mumbai Indians",2,0,4,"All","All",Inf,3
"Adam Milne",2021,"Virat Kohli","Mumbai Indians",15,1,9,"All","All",15,10
"Adam Milne",2021,"Virat Singh","Mumbai Indians",2,0,2,"All","All",Inf,6
"Adam Milne",2022,"Ajinkya Rahane","Chennai Super Kings",10,0,6,"All","All",Inf,10
"Adam Milne",2022,"Sheldon Jackson","Chennai Super Kings",1,0,1,"All","All",Inf,6
"Adam Milne",2022,"Shreyas Iyer","Chennai Super Kings",6,0,2,"All","All",Inf,18
"Adam Milne",2022,"Venkatesh Iyer","Chennai Super Kings",2,0,6,"All","All",Inf,2
"Adam Voges",2010,"Brad Hodge","Rajasthan Royals",3,0,3,"All","All",Inf,6
"Adam Voges",2010,"Chaminda Vaas","Rajasthan Royals",3,0,4,"All","All",Inf,4.5
"Adam Voges",2010,"Cheteshwar Pujara","Rajasthan Royals",11,0,7,"All","All",Inf,9.42857142857143
"Adam Voges",2010,"Kevin Pietersen","Rajasthan Royals",13,0,5,"All","All",Inf,15.6
"Adam Voges",2010,"MS Dhoni","Rajasthan Royals",2,0,2,"All","All",Inf,6
"Adam Voges",2010,"Mahela Jayawardene","Rajasthan Royals",4,0,4,"All","All",Inf,6
"Adam Voges",2010,"Mohammad Kaif","Rajasthan Royals",6,0,5,"All","All",Inf,7.2
"Adam Voges",2010,"Ravi Bopara","Rajasthan Royals",2,0,3,"All","All",Inf,4
"Adam Voges",2010,"Robin Uthappa","Rajasthan Royals",4,0,1,"All","All",Inf,24
"Adam Voges",2010,"Rohit Sharma","Rajasthan Royals",5,0,6,"All","All",Inf,5
"Adam Voges",2010,"S Badrinath","Rajasthan Royals",6,0,4,"All","All",Inf,9
"Adam Voges",2010,"Sourav Ganguly","Rajasthan Royals",7,0,2,"All","All",Inf,21
"Adam Voges",2010,"Venugopal Rao","Rajasthan Royals",1,0,2,"All","All",Inf,3
"Adam Voges",2010,"Virender Sehwag","Rajasthan Royals",9,0,6,"All","All",Inf,9
"Adam Zampa",2016,"AB de Villiers","Rising Pune Supergiants",1,1,3,"All","All",1,2
"Adam Zampa",2016,"Barinder Sran","Rising Pune Supergiants",1,0,1,"All","All",Inf,6
"Adam Zampa",2016,"Bhuvneshwar Kumar","Rising Pune Supergiants",1,1,2,"All","All",1,3
"Adam Zampa",2016,"Chris Morris","Rising Pune Supergiants",4,0,6,"All","All",Inf,4
"Adam Zampa",2016,"Deepak Hooda","Rising Pune Supergiants",6,1,2,"All","All",6,18
"Adam Zampa",2016,"Gurkeerat Singh Mann","Rising Pune Supergiants",7,0,8,"All","All",Inf,5.25
"Adam Zampa",2016,"Jean-Paul Duminy","Rising Pune Supergiants",3,0,3,"All","All",Inf,6
"Adam Zampa",2016,"KL Rahul","Rising Pune Supergiants",3,1,7,"All","All",3,2.57142857142857
"Adam Zampa",2016,"Kane Williamson","Rising Pune Supergiants",5,1,6,"All","All",5,5
"Adam Zampa",2016,"Karun Nair","Rising Pune Supergiants",10,1,9,"All","All",10,6.66666666666667
"Adam Zampa",2016,"Manish Pandey","Rising Pune Supergiants",7,0,3,"All","All",Inf,14
"Adam Zampa",2016,"Moises Henriques","Rising Pune Supergiants",3,1,5,"All","All",3,3.6
"Adam Zampa",2016,"Murali Vijay","Rising Pune Supergiants",24,0,14,"All","All",Inf,10.2857142857143
"Adam Zampa",2016,"Naman Ojha","Rising Pune Supergiants",0,1,2,"All","All",0,0
"Adam Zampa",2016,"Rishabh Pant","Rising Pune Supergiants",3,1,4,"All","All",3,4.5
"Adam Zampa",2016,"Sanju Samson","Rising Pune Supergiants",1,1,2,"All","All",1,3
"Adam Zampa",2016,"Shikhar Dhawan","Rising Pune Supergiants",3,0,4,"All","All",Inf,4.5
"Adam Zampa",2016,"Travis Head","Rising Pune Supergiants",1,0,1,"All","All",Inf,6
"Adam Zampa",2016,"Virat Kohli","Rising Pune Supergiants",30,0,13,"All","All",Inf,13.8461538461538
"Adam Zampa",2016,"Wriddhiman Saha","Rising Pune Supergiants",1,1,2,"All","All",1,3
"Adam Zampa",2016,"Yusuf Pathan","Rising Pune Supergiants",1,0,3,"All","All",Inf,2
"Adam Zampa",2016,"Yuvraj Singh","Rising Pune Supergiants",0,1,2,"All","All",0,0
"Adam Zampa",2017,"Ambati Rayudu","Rising Pune Supergiants",11,0,9,"All","All",Inf,7.33333333333333
"Adam Zampa",2017,"Axar Patel","Rising Pune Supergiants",12,0,6,"All","All",Inf,12
"Adam Zampa",2017,"Chris Morris","Rising Pune Supergiants",16,0,4,"All","All",Inf,24
"Adam Zampa",2017,"Corey Anderson","Rising Pune Supergiants",4,0,4,"All","All",Inf,6
"Adam Zampa",2017,"Hardik Pandya","Rising Pune Supergiants",16,0,10,"All","All",Inf,9.6
"Adam Zampa",2017,"Ishant Sharma","Rising Pune Supergiants",0,1,1,"All","All",0,0
"Adam Zampa",2017,"Karun Nair","Rising Pune Supergiants",10,0,9,"All","All",Inf,6.66666666666667
"Adam Zampa",2017,"Kieron Pollard","Rising Pune Supergiants",13,1,6,"All","All",13,13
"Adam Zampa",2017,"Krunal Pandya","Rising Pune Supergiants",7,0,8,"All","All",Inf,5.25
"Adam Zampa",2017,"Marlon Samuels","Rising Pune Supergiants",2,0,4,"All","All",Inf,3
"Adam Zampa",2017,"Mohit Sharma","Rising Pune Supergiants",4,1,6,"All","All",4,4
"Adam Zampa",2017,"Nitish Rana","Rising Pune Supergiants",16,1,9,"All","All",16,10.6666666666667
"Adam Zampa",2017,"Parthiv Patel","Rising Pune Supergiants",2,0,2,"All","All",Inf,6
"Adam Zampa",2017,"Rishabh Pant","Rising Pune Supergiants",19,1,12,"All","All",19,9.5
"Adam Zampa",2017,"Rohit Sharma","Rising Pune Supergiants",2,1,4,"All","All",2,3
"Adam Zampa",2017,"Sam Billings","Rising Pune Supergiants",1,0,1,"All","All",Inf,6
"Adam Zampa",2017,"Sanju Samson","Rising Pune Supergiants",22,1,14,"All","All",22,9.42857142857143
"Adam Zampa",2017,"Swapnil Singh","Rising Pune Supergiants",5,0,8,"All","All",Inf,3.75
"Adam Zampa",2017,"Wriddhiman Saha","Rising Pune Supergiants",1,0,2,"All","All",Inf,3
"Adam Zampa",2020,"Hardik Pandya","Royal Challengers Bangalore",9,1,5,"All","All",9,10.8
"Adam Zampa",2020,"Ishan Kishan","Royal Challengers Bangalore",14,0,9,"All","All",Inf,9.33333333333333
"Adam Zampa",2020,"Jason Holder","Royal Challengers Bangalore",3,0,3,"All","All",Inf,6
"Adam Zampa",2020,"Kane Williamson","Royal Challengers Bangalore",7,0,12,"All","All",Inf,3.5
"Adam Zampa",2020,"Kieron Pollard","Royal Challengers Bangalore",30,0,10,"All","All",Inf,18
"Adam Zampa",2020,"Mahipal Lomror","Royal Challengers Bangalore",13,0,8,"All","All",Inf,9.75
"Adam Zampa",2020,"Manish Pandey","Royal Challengers Bangalore",0,1,3,"All","All",0,0
"Adam Zampa",2020,"Priyam Garg","Royal Challengers Bangalore",2,0,6,"All","All",Inf,2
"Adam Zampa",2020,"Riyan Parag","Royal Challengers Bangalore",6,0,4,"All","All",Inf,9
"Adam Zampa",2020,"Robin Uthappa","Royal Challengers Bangalore",8,0,6,"All","All",Inf,8
"Adil Rashid",2021,"Liam Livingstone","Punjab Kings",2,0,3,"All","All",Inf,4
"Adil Rashid",2021,"Mahipal Lomror","Punjab Kings",13,0,3,"All","All",Inf,26
"Adil Rashid",2021,"Sanju Samson","Punjab Kings",1,0,1,"All","All",Inf,6
"Adil Rashid",2021,"Yashasvi Jaiswal","Punjab Kings",19,0,11,"All","All",Inf,10.3636363636364
"Aditya Dole",2010,"Adam Gilchrist","Rajasthan Royals",18,1,6,"All","All",18,18
"Aditya Dole",2010,"Andrew Symonds","Rajasthan Royals",4,0,4,"All","All",Inf,6
"Aditya Dole",2010,"Irfan Pathan","Rajasthan Royals",3,0,4,"All","All",Inf,4.5
"Aditya Dole",2010,"Kieron Pollard","Rajasthan Royals",18,1,8,"All","All",18,13.5
"Aditya Dole",2010,"Kumar Sangakkara","Rajasthan Royals",1,0,2,"All","All",Inf,3
"Aditya Dole",2010,"Mahela Jayawardene","Rajasthan Royals",18,1,8,"All","All",18,13.5
"Aditya Dole",2010,"Manvinder Bisla","Rajasthan Royals",11,0,5,"All","All",Inf,13.2
"Aditya Dole",2010,"Ravi Bopara","Rajasthan Royals",3,0,4,"All","All",Inf,4.5
"Aditya Dole",2010,"Rohit Sharma","Rajasthan Royals",16,0,11,"All","All",Inf,8.72727272727273
"Aditya Dole",2010,"Sachin Tendulkar","Rajasthan Royals",5,0,6,"All","All",Inf,5
"Aditya Dole",2010,"Saurabh Tiwary","Rajasthan Royals",11,0,4,"All","All",Inf,16.5
"Aditya Dole",2010,"VVS Laxman","Rajasthan Royals",4,1,3,"All","All",4,8
"Aditya Dole",2010,"Yuvraj Singh","Rajasthan Royals",0,1,1,"All","All",0,0
"Aiden Markram",2021,"Devdutt Padikkal","Punjab Kings",0,0,3,"All","All",NA,0
"Aiden Markram",2021,"Quinton de Kock","Punjab Kings",9,0,9,"All","All",Inf,6
"Aiden Markram",2021,"Rohit Sharma","Punjab Kings",2,0,3,"All","All",Inf,4
"Aiden Markram",2021,"Saurabh Tiwary","Punjab Kings",7,0,6,"All","All",Inf,7
"Aiden Markram",2021,"Virat Kohli","Punjab Kings",5,0,3,"All","All",Inf,10
"Aiden Markram",2022,"David Miller","Sunrisers Hyderabad",1,0,2,"All","All",Inf,3
"Aiden Markram",2022,"David Warner","Sunrisers Hyderabad",9,0,4,"All","All",Inf,13.5
"Aiden Markram",2022,"Devon Conway","Sunrisers Hyderabad",18,0,10,"All","All",Inf,10.8
"Aiden Markram",2022,"Hardik Pandya","Sunrisers Hyderabad",8,0,4,"All","All",Inf,12
"Aiden Markram",2022,"Moeen Ali","Sunrisers Hyderabad",7,1,3,"All","All",7,14
"Aiden Markram",2022,"Ravindra Jadeja","Sunrisers Hyderabad",0,0,1,"All","All",NA,0
"Aiden Markram",2022,"Rishabh Pant","Sunrisers Hyderabad",2,0,2,"All","All",Inf,6
"Aiden Markram",2022,"Ruturaj Gaikwad","Sunrisers Hyderabad",18,0,8,"All","All",Inf,13.5
"Aiden Markram",2022,"Shivam Dube","Sunrisers Hyderabad",1,0,2,"All","All",Inf,3
"Ajantha Mendis",2008,"James Hopes","Kolkata Knight Riders",2,0,2,"All","All",Inf,6
"Ajantha Mendis",2008,"Kumar Sangakkara","Kolkata Knight Riders",4,0,6,"All","All",Inf,4
"Ajantha Mendis",2008,"Mahela Jayawardene","Kolkata Knight Riders",1,0,1,"All","All",Inf,6
"Ajantha Mendis",2008,"Shaun Marsh","Kolkata Knight Riders",11,1,9,"All","All",11,7.33333333333333
"Ajantha Mendis",2008,"Yuvraj Singh","Kolkata Knight Riders",6,0,6,"All","All",Inf,6
"Ajantha Mendis",2009,"Abhishek Nayar","Kolkata Knight Riders",0,0,1,"All","All",NA,0
"Ajantha Mendis",2009,"Albie Morkel","Kolkata Knight Riders",2,0,2,"All","All",Inf,6
"Ajantha Mendis",2009,"Dimitri Mascarenhas","Kolkata Knight Riders",3,0,7,"All","All",Inf,2.57142857142857
"Ajantha Mendis",2009,"Dwayne Bravo","Kolkata Knight Riders",2,0,3,"All","All",Inf,4
"Ajantha Mendis",2009,"George Bailey","Kolkata Knight Riders",5,0,4,"All","All",Inf,7.5
"Ajantha Mendis",2009,"Graeme Smith","Kolkata Knight Riders",1,1,4,"All","All",1,1.5
"Ajantha Mendis",2009,"Jacques Kallis","Kolkata Knight Riders",9,0,9,"All","All",Inf,6
"Ajantha Mendis",2009,"Jean-Paul Duminy","Kolkata Knight Riders",3,0,3,"All","All",Inf,6
"Ajantha Mendis",2009,"Jesse Ryder","Kolkata Knight Riders",3,0,3,"All","All",Inf,6
"Ajantha Mendis",2009,"MS Dhoni","Kolkata Knight Riders",10,0,10,"All","All",Inf,6
"Ajantha Mendis",2009,"Mark Boucher","Kolkata Knight Riders",0,0,2,"All","All",NA,0
"Ajantha Mendis",2009,"Rahul Dravid","Kolkata Knight Riders",3,1,5,"All","All",3,3.6
"Ajantha Mendis",2009,"Ravindra Jadeja","Kolkata Knight Riders",9,0,8,"All","All",Inf,6.75
"Ajantha Mendis",2009,"Ross Taylor","Kolkata Knight Riders",6,0,5,"All","All",Inf,7.2
"Ajantha Mendis",2009,"Sachin Tendulkar","Kolkata Knight Riders",17,0,7,"All","All",Inf,14.5714285714286
"Ajantha Mendis",2009,"Sanath Jayasuriya","Kolkata Knight Riders",11,0,5,"All","All",Inf,13.2
"Ajantha Mendis",2009,"Shikhar Dhawan","Kolkata Knight Riders",6,0,5,"All","All",Inf,7.2
"Ajantha Mendis",2009,"Suresh Raina","Kolkata Knight Riders",21,0,8,"All","All",Inf,15.75
"Ajantha Mendis",2009,"Yusuf Pathan","Kolkata Knight Riders",6,1,5,"All","All",6,7.2
"Ajantha Mendis",2010,"Dinesh Karthik","Kolkata Knight Riders",1,0,3,"All","All",Inf,2
"Ajantha Mendis",2010,"Farveez Maharoof","Kolkata Knight Riders",2,0,2,"All","All",Inf,6
"Ajantha Mendis",2010,"Gautam Gambhir","Kolkata Knight Riders",6,0,5,"All","All",Inf,7.2
"Ajantha Mendis",2010,"Kedar Jadhav","Kolkata Knight Riders",2,1,3,"All","All",2,4
"Ajantha Mendis",2010,"Paul Collingwood","Kolkata Knight Riders",1,1,2,"All","All",1,3
"Ajantha Mendis",2010,"Rahul Dravid","Kolkata Knight Riders",3,0,4,"All","All",Inf,4.5
"Ajantha Mendis",2010,"Robin Uthappa","Kolkata Knight Riders",22,0,8,"All","All",Inf,16.5
"Ajantha Mendis",2010,"Ross Taylor","Kolkata Knight Riders",9,0,4,"All","All",Inf,13.5
"Ajantha Mendis",2010,"Sridharan Sriram","Kolkata Knight Riders",10,0,8,"All","All",Inf,7.5
"Ajantha Mendis",2010,"Virender Sehwag","Kolkata Knight Riders",10,0,9,"All","All",Inf,6.66666666666667
"Ajantha Mendis",2013,"AB de Villiers","Pune Warriors",6,0,4,"All","All",Inf,9
"Ajantha Mendis",2013,"Ambati Rayudu","Pune Warriors",2,0,2,"All","All",Inf,6
"Ajantha Mendis",2013,"Azhar Mahmood","Pune Warriors",0,1,1,"All","All",0,0
"Ajantha Mendis",2013,"Chris Gayle","Pune Warriors",2,0,5,"All","All",Inf,2.4
"Ajantha Mendis",2013,"David Miller","Pune Warriors",15,0,8,"All","All",Inf,11.25
"Ajantha Mendis",2013,"Dinesh Karthik","Pune Warriors",1,0,8,"All","All",Inf,0.75
"Ajantha Mendis",2013,"Glenn Maxwell","Pune Warriors",2,0,2,"All","All",Inf,6
"Ajantha Mendis",2013,"Manan Vohra","Pune Warriors",8,0,4,"All","All",Inf,12
"Ajantha Mendis",2013,"Mandeep Singh","Pune Warriors",15,0,11,"All","All",Inf,8.18181818181818
"Ajantha Mendis",2013,"Rohit Sharma","Pune Warriors",10,0,11,"All","All",Inf,5.45454545454545
"Ajantha Mendis",2013,"Sachin Tendulkar","Pune Warriors",0,1,1,"All","All",0,0
"Ajantha Mendis",2013,"Saurabh Tiwary","Pune Warriors",16,0,14,"All","All",Inf,6.85714285714286
"Ajantha Mendis",2013,"Virat Kohli","Pune Warriors",1,0,1,"All","All",Inf,6
"Ajinkya Rahane",2009,"Brett Lee","Mumbai Indians",2,0,2,"All","All",Inf,6
"Ajinkya Rahane",2009,"Karan Goel","Mumbai Indians",1,0,1,"All","All",Inf,6
"Ajinkya Rahane",2009,"Luke Pomersbach","Mumbai Indians",2,1,3,"All","All",2,4
"Ajit Agarkar",2008,"Adam Gilchrist","Kolkata Knight Riders",16,0,6,"All","All",Inf,16
"Ajit Agarkar",2008,"Ajinkya Rahane","Kolkata Knight Riders",6,1,10,"All","All",6,3.6
"Ajit Agarkar",2008,"Andrew Symonds","Kolkata Knight Riders",1,1,2,"All","All",1,3
"Ajit Agarkar",2008,"Ashley Noffke","Kolkata Knight Riders",4,0,6,"All","All",Inf,4
"Ajit Agarkar",2008,"Balachandra Akhil","Kolkata Knight Riders",0,1,2,"All","All",0,0
"Ajit Agarkar",2008,"Cameron White","Kolkata Knight Riders",3,1,6,"All","All",3,3
"Ajit Agarkar",2008,"Chaminda Vaas","Kolkata Knight Riders",0,1,1,"All","All",0,0
"Ajit Agarkar",2008,"Dominic Thornely","Kolkata Knight Riders",1,0,4,"All","All",Inf,1.5
"Ajit Agarkar",2008,"Dwayne Bravo","Kolkata Knight Riders",9,0,7,"All","All",Inf,7.71428571428572
"Ajit Agarkar",2008,"Graeme Smith","Kolkata Knight Riders",5,0,3,"All","All",Inf,10
"Ajit Agarkar",2008,"Jacques Kallis","Kolkata Knight Riders",7,1,4,"All","All",7,10.5
"Ajit Agarkar",2008,"James Hopes","Kolkata Knight Riders",9,0,4,"All","All",Inf,13.5
"Ajit Agarkar",2008,"Kumar Sangakkara","Kolkata Knight Riders",7,0,4,"All","All",Inf,10.5
"Ajit Agarkar",2008,"MS Dhoni","Kolkata Knight Riders",2,0,5,"All","All",Inf,2.4
"Ajit Agarkar",2008,"Mahela Jayawardene","Kolkata Knight Riders",1,0,1,"All","All",Inf,6
"Ajit Agarkar",2008,"Manish Pandey","Kolkata Knight Riders",1,0,2,"All","All",Inf,3
"Ajit Agarkar",2008,"Mark Boucher","Kolkata Knight Riders",6,0,3,"All","All",Inf,12
"Ajit Agarkar",2008,"Matthew Hayden","Kolkata Knight Riders",16,0,10,"All","All",Inf,9.6
"Ajit Agarkar",2008,"Mohammad Kaif","Kolkata Knight Riders",9,1,8,"All","All",9,6.75
"Ajit Agarkar",2008,"Parthiv Patel","Kolkata Knight Riders",8,1,10,"All","All",8,4.8
"Ajit Agarkar",2008,"Praveen Kumar","Kolkata Knight Riders",4,0,2,"All","All",Inf,12
