Match_Id,Stadium,Toss,POTM,Match_days,Batting.Team,Chasing.Team,Season
1136611,M Chinnaswamy Stadium,"Sunrisers Hyderabad, Bowl",AB de Villiers,"17 May 2018, Night","Parthiv Patel, Virat Kohli, AB de Villiers, Moeen Ali, Colin de Grandhomme, Mandeep Singh, Sarfaraz Khan, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal","Shikhar Dhawan, Alex Hales, Kane Williamson, Manish Pandey, Deepak Hooda, Shakib Al Hasan, Shreevats Goswami, †, Rashid Khan, Siddarth Kaul, Sandeep Sharma, Basil Thampi",2018
1136612,Feroz Shah Kotla,"Chennai Super Kings, Bowl",Harshal Patel,"18 May 2018, Night","Prithvi Shaw, Shreyas Iyer, Rishabh Pant, Glenn Maxwell, Vijay Shankar, Abhishek Sharma, Harshal Patel, Amit Mishra, Sandeep Lamichhane, Trent Boult, Avesh Khan","Shane Watson, Ambati Rayudu, Suresh Raina, MS Dhoni, Sam Billings, Ravindra Jadeja, Dwayne Bravo, Deepak Chahar, Harbhajan Singh, Shardul Thakur, Lungi Ngidi",2018
1136613,Sawai Mansingh Stadium,"Rajasthan Royals, Bat",Shreyas Gopal,"19 May 2018, Daynight","Rahul Tripathi, Jofra Archer, Ajinkya Rahane, Sanju Samson, Heinrich Klaasen, Krishnappa Gowtham, Stuart Binny, Shreyas Gopal, Ish Sodhi, Jaydev Unadkat, Ben Laughlin","Virat Kohli, Parthiv Patel, AB de Villiers, Moeen Ali, Mandeep Singh, Colin de Grandhomme, Sarfaraz Khan, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal",2018
1136614,Rajiv Gandhi International Stadium,"Sunrisers Hyderabad, Bat",Chris Lynn,"19 May 2018, Night","Shikhar Dhawan, Shreevats Goswami, Kane Williamson, Manish Pandey, Yusuf Pathan, Carlos Brathwaite, Shakib Al Hasan, Rashid Khan, Bhuvneshwar Kumar, Siddarth Kaul, Sandeep Sharma","Chris Lynn, Sunil Narine, Robin Uthappa, Dinesh Karthik, Andre Russell, Nitish Rana, Shubman Gill, Piyush Chawla, Javon Searles, Kuldeep Yadav, Prasidh Krishna",2018
1136615,Feroz Shah Kotla,"Delhi Capitals, Bat",Amit Mishra,"20 May 2018, Daynight","Prithvi Shaw, Glenn Maxwell, Shreyas Iyer, Rishabh Pant, Vijay Shankar, Abhishek Sharma, Harshal Patel, Amit Mishra, Sandeep Lamichhane, Trent Boult, Liam Plunkett","Suryakumar Yadav, Evin Lewis, Ishan Kishan, Kieron Pollard, Rohit Sharma, Krunal Pandya, Hardik Pandya, Ben Cutting, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman",2018
1136616,Maharashtra Cricket Association Stadium,"Chennai Super Kings, Bowl",Lungi Ngidi,"20 May 2018, Night","KL Rahul, Chris Gayle, Aaron Finch, Manoj Tiwary, David Miller, Karun Nair, Axar Patel, Ravichandran Ashwin, Andrew Tye, Mohit Sharma, Ankit Rajpoot","Ambati Rayudu, Faf du Plessis, Suresh Raina, Sam Billings, Harbhajan Singh, Deepak Chahar, MS Dhoni, Dwayne Bravo, Ravindra Jadeja, Shardul Thakur, Lungi Ngidi",2018
1136617,Wankhede Stadium,"Chennai Super Kings, Bowl",Faf du Plessis,"22 May 2018, Night","Shikhar Dhawan, Shreevats Goswami, Kane Williamson, Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Carlos Brathwaite, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, Sandeep Sharma","Shane Watson, Faf du Plessis, Suresh Raina, Ambati Rayudu, MS Dhoni, Dwayne Bravo, Ravindra Jadeja, Deepak Chahar, Harbhajan Singh, Shardul Thakur, Lungi Ngidi",2018
1136618,Eden Gardens,"Rajasthan Royals, Bowl",Andre Russell,"23 May 2018, Night","Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik, Shubman Gill, Andre Russell, Javon Searles, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna","Ajinkya Rahane, Rahul Tripathi, Sanju Samson, Heinrich Klaasen, Stuart Binny, Krishnappa Gowtham, Jofra Archer, Shreyas Gopal, Ish Sodhi, Jaydev Unadkat, Ben Laughlin",2018
1136619,Eden Gardens,"Kolkata Knight Riders, Bowl",Rashid Khan,"25 May 2018, Night","Wriddhiman Saha, Shikhar Dhawan, Kane Williamson, Shakib Al Hasan, Deepak Hooda, Yusuf Pathan, Carlos Brathwaite, Rashid Khan, Bhuvneshwar Kumar, Siddarth Kaul, Khaleel Ahmed","Chris Lynn, Sunil Narine, Nitish Rana, Robin Uthappa, Dinesh Karthik, Shubman Gill, Andre Russell, Piyush Chawla, Shivam Mavi, Kuldeep Yadav, Prasidh Krishna",2018
1136620,Wankhede Stadium,"Chennai Super Kings, Bowl",Shane Watson,"27 May 2018, Night","Shreevats Goswami, Shikhar Dhawan, Kane Williamson, Shakib Al Hasan, Yusuf Pathan, Deepak Hooda, Carlos Brathwaite, Rashid Khan, Bhuvneshwar Kumar, Siddarth Kaul, Sandeep Sharma","Shane Watson, Faf du Plessis, Suresh Raina, Ambati Rayudu, MS Dhoni, (c)†, Dwayne Bravo, Ravindra Jadeja, Deepak Chahar, Karn Sharma, Shardul Thakur, Lungi Ngidi",2018
1175356,MA Chidambaram Stadium,"Chennai Super Kings, Bowl",Harbhajan Singh,"23 March 2019, Night","Virat Kohli, Parthiv Patel, Moeen Ali, AB de Villiers, Shimron Hetmyer, Shivam Dube, Colin de Grandhomme, Navdeep Saini, Yuzvendra Chahal, Umesh Yadav, Mohammed Siraj","Shane Watson, Ambati Rayudu, Suresh Raina, Kedar Jadhav, Ravindra Jadeja, MS Dhoni, (c)†, Dwayne Bravo, Deepak Chahar, Shardul Thakur, Harbhajan Singh, Imran Tahir",2019
1175357,Eden Gardens,"Kolkata Knight Riders, Bowl",Andre Russell,"24 March 2019, Daynight","David Warner, Jonny Bairstow, Vijay Shankar, Yusuf Pathan, Manish Pandey, Deepak Hooda, Shakib Al Hasan, Rashid Khan, Bhuvneshwar Kumar, (c), Sandeep Sharma, Siddarth Kaul","Chris Lynn, Nitish Rana, Robin Uthappa, Dinesh Karthik, Andre Russell, Shubman Gill, Sunil Narine, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna",2019
1175358,Wankhede Stadium,"Mumbai Indians, Bowl",Rishabh Pant,"24 March 2019, Night","Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer, Colin Ingram, Rishabh Pant, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma","Rohit Sharma, Quinton de Kock, Suryakumar Yadav, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Krunal Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah",2019
1175359,Sawai Mansingh Stadium,"Rajasthan Royals, Bowl",Chris Gayle,"25 March 2019, Night","KL Rahul, Chris Gayle, Mayank Agarwal, Sarfaraz Khan, Nicholas Pooran, Mandeep Singh, Sam Curran, Ravichandran Ashwin, (c), Mohammed Shami, Mujeeb Ur Rahman, Ankit Rajpoot","Ajinkya Rahane, Jos Buttler, Sanju Samson, Steven Smith, Ben Stokes, Rahul Tripathi, Krishnappa Gowtham, Jofra Archer, Jaydev Unadkat, Shreyas Gopal, Dhawal Kulkarni",2019
1175360,Feroz Shah Kotla,"Delhi Capitals, Bat",Shane Watson,"26 March 2019, Night","Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer, Rishabh Pant, Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Ishant Sharma, Amit Mishra","Shane Watson, Ambati Rayudu, Suresh Raina, Kedar Jadhav, MS Dhoni, Dwayne Bravo, Ravindra Jadeja, Deepak Chahar, Shardul Thakur, Harbhajan Singh, Imran Tahir",2019
1175361,Eden Gardens,"Punjab Kings, Bowl",Andre Russell,"27 March 2019, Night","Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Andre Russell, Dinesh Karthik, Shubman Gill, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Lockie Ferguson","KL Rahul, Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Ravichandran Ashwin, (c), Hardus Viljoen, Varun Chakravarthy, Mohammed Shami, Andrew Tye",2019
1175362,M Chinnaswamy Stadium,"Royal Challengers Bangalore, Bowl",Jasprit Bumrah,"28 March 2019, Night","Quinton de Kock, Rohit Sharma, Suryakumar Yadav, Yuvraj Singh, Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Lasith Malinga","Parthiv Patel, Moeen Ali, Virat Kohli, AB de Villiers, Shimron Hetmyer, Colin de Grandhomme, Shivam Dube, Navdeep Saini, Yuzvendra Chahal, Umesh Yadav, Mohammed Siraj",2019
1175363,Rajiv Gandhi International Stadium,"Rajasthan Royals, Bat",Rashid Khan,"29 March 2019, Night","Ajinkya Rahane, Jos Buttler, Sanju Samson, Ben Stokes, Steven Smith, Rahul Tripathi, Krishnappa Gowtham, Jofra Archer, Jaydev Unadkat, Shreyas Gopal, Dhawal Kulkarni","David Warner, Jonny Bairstow, Kane Williamson, Vijay Shankar, Manish Pandey, Yusuf Pathan, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, Siddarth Kaul, Shahbaz Nadeem",2019
1175364,Punjab Cricket Association IS Bindra Stadium,"Punjab Kings, Bowl",Mayank Agarwal,"30 March 2019, Daynight","Rohit Sharma, Quinton de Kock, Suryakumar Yadav, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Krunal Pandya, Mitchell McClenaghan, Mayank Markande, Lasith Malinga, Jasprit Bumrah","KL Rahul, Chris Gayle, Mayank Agarwal, David Miller, Sarfaraz Khan, Mandeep Singh, Ravichandran Ashwin, (c), Hardus Viljoen, Murugan Ashwin, Mohammed Shami, Andrew Tye",2019
1175365,Feroz Shah Kotla,"Delhi Capitals, Bowl",Prithvi Shaw,"30 March 2019, Night","Nikhil Naik, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik, Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Lockie Ferguson","Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer, Rishabh Pant, Colin Ingram, Hanuma Vihari, Harshal Patel, Chris Morris, Amit Mishra, Sandeep Lamichhane, Kagiso Rabada",2019
1175366,Rajiv Gandhi International Stadium,"Royal Challengers Bangalore, Bowl",Jonny Bairstow,"31 March 2019, Daynight","Jonny Bairstow, David Warner, Vijay Shankar, Yusuf Pathan, Manish Pandey, Deepak Hooda, Mohammad Nabi, Rashid Khan, Bhuvneshwar Kumar, (c), Sandeep Sharma, Siddarth Kaul","Parthiv Patel, Shimron Hetmyer, Virat Kohli, AB de Villiers, Moeen Ali, Shivam Dube, Colin de Grandhomme, Prayas Ray Barman, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal",2019
1175367,MA Chidambaram Stadium,"Rajasthan Royals, Bowl",MS Dhoni,"31 March 2019, Night","Ambati Rayudu, Shane Watson, Suresh Raina, Kedar Jadhav, MS Dhoni, Dwayne Bravo, Ravindra Jadeja, Deepak Chahar, Shardul Thakur, Mitchell Santner, Imran Tahir","Ajinkya Rahane, Jos Buttler, Sanju Samson, Rahul Tripathi, Steven Smith, Ben Stokes, Krishnappa Gowtham, Jofra Archer, Shreyas Gopal, Jaydev Unadkat, Dhawal Kulkarni",2019
1175368,Punjab Cricket Association IS Bindra Stadium,"Delhi Capitals, Bowl",Sam Curran,"01 April 2019, Night","KL Rahul, Sam Curran, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Hardus Viljoen, Ravichandran Ashwin, Murugan Ashwin, Mohammed Shami, Mujeeb Ur Rahman","Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer, Rishabh Pant, Colin Ingram, Chris Morris, Hanuma Vihari, Harshal Patel, Kagiso Rabada, Avesh Khan, Sandeep Lamichhane",2019
1175369,Sawai Mansingh Stadium,"Rajasthan Royals, Bowl",Shreyas Gopal,"02 April 2019, Night","Virat Kohli, Parthiv Patel, AB de Villiers, Shimron Hetmyer, Marcus Stoinis, Moeen Ali, Akshdeep Nath, Umesh Yadav, Navdeep Saini, Yuzvendra Chahal, Mohammed Siraj","Ajinkya Rahane, Jos Buttler, Steven Smith, Rahul Tripathi, Ben Stokes, Stuart Binny, Krishnappa Gowtham, Jofra Archer, Shreyas Gopal, Varun Aaron, Dhawal Kulkarni",2019
1175370,Wankhede Stadium,"Chennai Super Kings, Bowl",Hardik Pandya,"03 April 2019, Night","Quinton de Kock, Rohit Sharma, Suryakumar Yadav, Yuvraj Singh, Krunal Pandya, Hardik Pandya, Kieron Pollard, Jason Behrendorff, Rahul Chahar, Lasith Malinga, Jasprit Bumrah","Shane Watson, Ambati Rayudu, Suresh Raina, Kedar Jadhav, MS Dhoni, Ravindra Jadeja, Dwayne Bravo, Deepak Chahar, Shardul Thakur, Mohit Sharma, Imran Tahir",2019
1175371,Feroz Shah Kotla,"Sunrisers Hyderabad, Bowl",Jonny Bairstow,"04 April 2019, Night","Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer, Rishabh Pant, Rahul Tewatia, Colin Ingram, Chris Morris, Axar Patel, Kagiso Rabada, Ishant Sharma, Sandeep Lamichhane","David Warner, Jonny Bairstow, Vijay Shankar, Manish Pandey, Deepak Hooda, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Bhuvneshwar Kumar, (c), Sandeep Sharma, Siddarth Kaul",2019
1175372,M Chinnaswamy Stadium,"Kolkata Knight Riders, Bowl",Andre Russell,"05 April 2019, Night","Parthiv Patel, Virat Kohli, AB de Villiers, Marcus Stoinis, Moeen Ali, Akshdeep Nath, Pawan Negi, Navdeep Saini, Tim Southee, Yuzvendra Chahal, Mohammed Siraj","Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik, Andre Russell, Shubman Gill, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Lockie Ferguson",2019
1178393,MA Chidambaram Stadium,"Chennai Super Kings, Bat",Harbhajan Singh,"6 April 2019, Daynight","Shane Watson, Faf du Plessis, Suresh Raina, MS Dhoni, Ambati Rayudu, Kedar Jadhav, Scott Kuggeleijn, Ravindra Jadeja, Harbhajan Singh, Deepak Chahar, Imran Tahir","KL Rahul, Chris Gayle, Mayank Agarwal, Sarfaraz Khan, David Miller, Mandeep Singh, Sam Curran, Ravichandran Ashwin, (c), Mohammed Shami, Andrew Tye, Murugan Ashwin",2019
1178394,Rajiv Gandhi International Stadium,"Sunrisers Hyderabad, Bowl",Alzarri Joseph,"6 April 2019, Night","Rohit Sharma, Quinton de Kock, Suryakumar Yadav, Ishan Kishan, Krunal Pandya, Kieron Pollard, Hardik Pandya, Rahul Chahar, Alzarri Joseph, Jason Behrendorff, Jasprit Bumrah","David Warner, Jonny Bairstow, Vijay Shankar, Manish Pandey, Deepak Hooda, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Bhuvneshwar Kumar, Siddarth Kaul, Sandeep Sharma",2019
1178395,M Chinnaswamy Stadium,"Delhi Capitals, Bowl",Kagiso Rabada,"7 April 2019, Daynight","Parthiv Patel, Virat Kohli, AB de Villiers, Marcus Stoinis, Moeen Ali, Akshdeep Nath, Pawan Negi, Tim Southee, Mohammed Siraj, Yuzvendra Chahal, Navdeep Saini","Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer, Colin Ingram, Rishabh Pant, Chris Morris, Axar Patel, Rahul Tewatia, Kagiso Rabada, Ishant Sharma, Sandeep Lamichhane",2019
1178396,Sawai Mansingh Stadium,"Kolkata Knight Riders, Bowl",Harry Gurney,"7 April 2019, Night","Ajinkya Rahane, Jos Buttler, Steven Smith, Rahul Tripathi, Ben Stokes, Prashant Chopra, Krishnappa Gowtham, Jofra Archer, Shreyas Gopal, Sudhesan Midhun, Dhawal Kulkarni","Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik, (c)†, Andre Russell, Piyush Chawla, Kuldeep Yadav, Harry Gurney, Prasidh Krishna",2019
1178397,Punjab Cricket Association IS Bindra Stadium,"Punjab Kings, Bowl",KL Rahul,"8 April 2019, Night","David Warner, Jonny Bairstow, Vijay Shankar, Mohammad Nabi, Manish Pandey, Deepak Hooda, Yusuf Pathan, Rashid Khan, Bhuvneshwar Kumar, (c), Siddarth Kaul, Sandeep Sharma","KL Rahul, Chris Gayle, Mayank Agarwal, David Miller, Mandeep Singh, Sam Curran, Sarfaraz Khan, Ravichandran Ashwin, (c), Mohammed Shami, Mujeeb Ur Rahman, Ankit Rajpoot",2019
1178398,MA Chidambaram Stadium,"Chennai Super Kings, Bowl",Deepak Chahar,"9 April 2019, Night","Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik, Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Harry Gurney","Shane Watson, Faf du Plessis, Suresh Raina, Ambati Rayudu, Kedar Jadhav, MS Dhoni, (c)†, Scott Kuggeleijn, Ravindra Jadeja, Harbhajan Singh, Deepak Chahar, Imran Tahir",2019
1178399,Wankhede Stadium,"Mumbai Indians, Bowl",Kieron Pollard,"10 April 2019, Night","KL Rahul, Chris Gayle, David Miller, Karun Nair, Sam Curran, Mandeep Singh, Sarfaraz Khan, Hardus Viljoen, Ravichandran Ashwin, (c), Mohammed Shami, Ankit Rajpoot","Quinton de Kock, Siddhesh Lad, Suryakumar Yadav, Kieron Pollard, Ishan Kishan, Hardik Pandya, Krunal Pandya, Alzarri Joseph, Rahul Chahar, Jason Behrendorff, Jasprit Bumrah",2019
1178400,Sawai Mansingh Stadium,"Chennai Super Kings, Bowl",MS Dhoni,"11 April 2019, Night","Ajinkya Rahane, Jos Buttler, Sanju Samson, Steven Smith, Rahul Tripathi, Ben Stokes, Riyan Parag, Jofra Archer, Shreyas Gopal, Jaydev Unadkat, Dhawal Kulkarni","Shane Watson, Faf du Plessis, Suresh Raina, Ambati Rayudu, Kedar Jadhav, MS Dhoni, Ravindra Jadeja, Mitchell Santner, Deepak Chahar, Shardul Thakur, Imran Tahir",2019
1178401,Eden Gardens,"Delhi Capitals, Bowl",Shikhar Dhawan,"12 April 2019, Night","Joe Denly, Shubman Gill, Robin Uthappa, Nitish Rana, Andre Russell, Dinesh Karthik, Carlos Brathwaite, Piyush Chawla, Kuldeep Yadav, Lockie Ferguson, Prasidh Krishna","Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer, Rishabh Pant, Colin Ingram, Chris Morris, Axar Patel, Keemo Paul, Rahul Tewatia, Kagiso Rabada, Ishant Sharma",2019
1178402,Wankhede Stadium,"Rajasthan Royals, Bowl",Jos Buttler,"13 April 2019, Daynight","Rohit Sharma, Quinton de Kock, Suryakumar Yadav, Kieron Pollard, Hardik Pandya, Ishan Kishan, Krunal Pandya, Alzarri Joseph, Rahul Chahar, Jason Behrendorff, Jasprit Bumrah","Ajinkya Rahane, Jos Buttler, Sanju Samson, Steven Smith, Rahul Tripathi, Liam Livingstone, Shreyas Gopal, Krishnappa Gowtham, Jofra Archer, Jaydev Unadkat, Dhawal Kulkarni",2019
1178403,Punjab Cricket Association IS Bindra Stadium,"Royal Challengers Bangalore, Bowl",AB de Villiers,"13 April 2019, Night","KL Rahul, Chris Gayle, Mayank Agarwal, Sarfaraz Khan, Sam Curran, Mandeep Singh, Nicholas Pooran, †, Andrew Tye, Ravichandran Ashwin, (c), Mohammed Shami, Murugan Ashwin","Parthiv Patel, Virat Kohli, AB de Villiers, Marcus Stoinis, Moeen Ali, Akshdeep Nath, Pawan Negi, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal, Navdeep Saini",2019
1178404,Eden Gardens,"Chennai Super Kings, Bowl",Imran Tahir,"14 April 2019, Daynight","Chris Lynn, Sunil Narine, Nitish Rana, Robin Uthappa, Dinesh Karthik, Andre Russell, Shubman Gill, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Harry Gurney","Shane Watson, Faf du Plessis, Suresh Raina, Ambati Rayudu, Kedar Jadhav, MS Dhoni, Ravindra Jadeja, Mitchell Santner, Imran Tahir, Shardul Thakur, Deepak Chahar",2019
1178405,Rajiv Gandhi International Stadium,"Sunrisers Hyderabad, Bowl",Keemo Paul,"14 April 2019, Night","Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer, Rishabh Pant, Chris Morris, Axar Patel, Keemo Paul, Kagiso Rabada, Amit Mishra, Ishant Sharma","David Warner, Jonny Bairstow, Kane Williamson, Ricky Bhui, Vijay Shankar, Deepak Hooda, Abhishek Sharma, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, Khaleel Ahmed",2019
1178406,Wankhede Stadium,"Mumbai Indians, Bowl",Lasith Malinga,"15 April 2019, Night","Parthiv Patel, Virat Kohli, AB de Villiers, Moeen Ali, Marcus Stoinis, Akshdeep Nath, Pawan Negi, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal, Navdeep Saini","Quinton de Kock, Rohit Sharma, Suryakumar Yadav, Ishan Kishan, Krunal Pandya, Hardik Pandya, Kieron Pollard, Jason Behrendorff, Rahul Chahar, Jasprit Bumrah, Lasith Malinga",2019
1178407,Punjab Cricket Association IS Bindra Stadium,"Rajasthan Royals, Bowl",Ravichandran Ashwin,"16 April 2019, Night","KL Rahul, Chris Gayle, Mayank Agarwal, David Miller, Nicholas Pooran, Mandeep Singh, Ravichandran Ashwin, Mujeeb Ur Rahman, Mohammed Shami, Murugan Ashwin, Arshdeep Singh","Rahul Tripathi, Jos Buttler, Sanju Samson, Ajinkya Rahane, Ashton Turner, Jofra Archer, Stuart Binny, Shreyas Gopal, Jaydev Unadkat, Dhawal Kulkarni, Ish Sodhi",2019
1178408,Rajiv Gandhi International Stadium,"Chennai Super Kings, Bat",David Warner,"17 April 2019, Night","Shane Watson, Faf du Plessis, Suresh Raina, Ambati Rayudu, Kedar Jadhav, Sam Billings, Ravindra Jadeja, Karn Sharma, Imran Tahir, Shardul Thakur, Deepak Chahar","David Warner, Jonny Bairstow, Kane Williamson, Vijay Shankar, Deepak Hooda, Yusuf Pathan, Rashid Khan, Bhuvneshwar Kumar, Sandeep Sharma, Shahbaz Nadeem, Khaleel Ahmed",2019
1178409,Feroz Shah Kotla,"Mumbai Indians, Bat",Hardik Pandya,"18 April 2019, Night","Rohit Sharma, Quinton de Kock, Ben Cutting, Suryakumar Yadav, Krunal Pandya, Hardik Pandya, Kieron Pollard, Rahul Chahar, Jayant Yadav, Jasprit Bumrah, Lasith Malinga","Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer, Rishabh Pant, Axar Patel, Chris Morris, Keemo Paul, Kagiso Rabada, Amit Mishra, Ishant Sharma",2019
1178410,Eden Gardens,"Kolkata Knight Riders, Bowl",Virat Kohli,"19 April 2019, Night","Parthiv Patel, Virat Kohli, Akshdeep Nath, Moeen Ali, Marcus Stoinis, Heinrich Klaasen, Pawan Negi, Dale Steyn, Mohammed Siraj, Yuzvendra Chahal, Navdeep Saini","Chris Lynn, Sunil Narine, Shubman Gill, Robin Uthappa, Nitish Rana, Andre Russell, Dinesh Karthik, Piyush Chawla, Kuldeep Yadav, Harry Gurney, Prasidh Krishna",2019
1178411,Sawai Mansingh Stadium,"Rajasthan Royals, Bowl",Steven Smith,"20 April 2019, Daynight","Quinton de Kock, Rohit Sharma, Suryakumar Yadav, Hardik Pandya, Kieron Pollard, Ben Cutting, Krunal Pandya, Rahul Chahar, Jasprit Bumrah, Lasith Malinga, Mayank Markande","Ajinkya Rahane, Sanju Samson, Steven Smith, Ben Stokes, Riyan Parag, Ashton Turner, Stuart Binny, Jofra Archer, Shreyas Gopal, Jaydev Unadkat, Dhawal Kulkarni",2019
1178412,Feroz Shah Kotla,"Delhi Capitals, Bowl",Shreyas Iyer,"20 April 2019, Night","KL Rahul, Chris Gayle, Mayank Agarwal, David Miller, Mandeep Singh, Sam Curran, Ravichandran Ashwin, Harpreet Brar, Hardus Viljoen, Murugan Ashwin, Mohammed Shami","Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer, Rishabh Pant, Colin Ingram, Axar Patel, Sherfane Rutherford, Amit Mishra, Kagiso Rabada, Ishant Sharma, Sandeep Lamichhane",2019
1178413,Rajiv Gandhi International Stadium,"Sunrisers Hyderabad, Bowl",Khaleel Ahmed,"21 April 2019, Daynight","Chris Lynn, Sunil Narine, Shubman Gill, Nitish Rana, Dinesh Karthik, Rinku Singh, Andre Russell, Piyush Chawla, Prithvi Raj, KC Cariappa, Harry Gurney","David Warner, Jonny Bairstow, Kane Williamson, Vijay Shankar, Yusuf Pathan, Deepak Hooda, Rashid Khan, Bhuvneshwar Kumar, Shahbaz Nadeem, Khaleel Ahmed, Sandeep Sharma",2019
1178414,M Chinnaswamy Stadium,"Chennai Super Kings, Bowl",Parthiv Patel,"21 April 2019, Night","Parthiv Patel, Virat Kohli, AB de Villiers, Akshdeep Nath, Marcus Stoinis, Moeen Ali, Pawan Negi, Umesh Yadav, Dale Steyn, Navdeep Saini, Yuzvendra Chahal","Shane Watson, Faf du Plessis, Suresh Raina, Ambati Rayudu, Kedar Jadhav, MS Dhoni, Ravindra Jadeja, Dwayne Bravo, Shardul Thakur, Deepak Chahar, Imran Tahir",2019
1178415,Sawai Mansingh Stadium,"Delhi Capitals, Bowl",Rishabh Pant,"22 April 2019, Night","Ajinkya Rahane, Sanju Samson, Steven Smith, Ben Stokes, Ashton Turner, Stuart Binny, Riyan Parag, Jofra Archer, Shreyas Gopal, Jaydev Unadkat, Dhawal Kulkarni","Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer, Rishabh Pant, Sherfane Rutherford, Colin Ingram, Axar Patel, Chris Morris, Amit Mishra, Kagiso Rabada, Ishant Sharma",2019
1178416,MA Chidambaram Stadium,"Chennai Super Kings, Bowl",Shane Watson,"23 April 2019, Night","David Warner, Jonny Bairstow, Manish Pandey, Vijay Shankar, Yusuf Pathan, Shakib Al Hasan, Deepak Hooda, Rashid Khan, Bhuvneshwar Kumar, (c), Khaleel Ahmed, Sandeep Sharma","Shane Watson, Faf du Plessis, Suresh Raina, Ambati Rayudu, Kedar Jadhav, Dwayne Bravo, MS Dhoni, (c)†, Ravindra Jadeja, Harbhajan Singh, Deepak Chahar, Imran Tahir",2019
1178417,M Chinnaswamy Stadium,"Punjab Kings, Bowl",AB de Villiers,"24 April 2019, Night","Parthiv Patel, Virat Kohli, AB de Villiers, Moeen Ali, Akshdeep Nath, Marcus Stoinis, Washington Sundar, Umesh Yadav, Tim Southee, Yuzvendra Chahal, Navdeep Saini","KL Rahul, Chris Gayle, Mayank Agarwal, David Miller, Nicholas Pooran, Mandeep Singh, Ravichandran Ashwin, Hardus Viljoen, Murugan Ashwin, Ankit Rajpoot, Mohammed Shami",2019
1178418,Eden Gardens,"Rajasthan Royals, Bowl",Varun Aaron,"25 April 2019, Night","Chris Lynn, Shubman Gill, Nitish Rana, Dinesh Karthik, Sunil Narine, Andre Russell, Carlos Brathwaite, Rinku Singh, Piyush Chawla, Prithvi Raj, Prasidh Krishna","Ajinkya Rahane, Sanju Samson, Steven Smith, Ben Stokes, Riyan Parag, Stuart Binny, Shreyas Gopal, Jofra Archer, Jaydev Unadkat, Varun Aaron, Oshane Thomas",2019
